,dependency_anomalies_40_vowels_2,dependency_anomalies_40_vowels_1,dependency_anomalies_40_vowels_3,dependency_anomalies_47_yeast_2,dependency_anomalies_47_yeast_3,dependency_anomalies_47_yeast_1,dependency_anomalies_20_letter_2,dependency_anomalies_20_letter_1,dependency_anomalies_20_letter_3,dependency_anomalies_6_cardio_1,dependency_anomalies_6_cardio_3,dependency_anomalies_6_cardio_2,dependency_anomalies_12_fault_1,dependency_anomalies_12_fault_3,dependency_anomalies_12_fault_2,dependency_anomalies_7_Cardiotocography_2,dependency_anomalies_7_Cardiotocography_1,dependency_anomalies_7_Cardiotocography_3,dependency_anomalies_35_SpamBase_2,dependency_anomalies_31_satimage-2_2,dependency_anomalies_30_satellite_1,dependency_anomalies_44_Wilt_2,dependency_anomalies_31_satimage-2_1,dependency_anomalies_33_skin_1,dependency_anomalies_32_shuttle_3,dependency_anomalies_32_shuttle_2,dependency_anomalies_31_satimage-2_3,dependency_anomalies_33_skin_3,dependency_anomalies_33_skin_2,dependency_anomalies_36_speech_3,dependency_anomalies_38_thyroid_2,dependency_anomalies_36_speech_1,dependency_anomalies_38_thyroid_3,dependency_anomalies_32_shuttle_1,dependency_anomalies_44_Wilt_3,dependency_anomalies_36_speech_2,dependency_anomalies_44_Wilt_1,dependency_anomalies_41_Waveform_2,dependency_anomalies_41_Waveform_1,dependency_anomalies_41_Waveform_3,dependency_anomalies_38_thyroid_1,dependency_anomalies_30_satellite_3,dependency_anomalies_1_ALOI_3,dependency_anomalies_25_musk_3,dependency_anomalies_2_annthyroid_1,dependency_anomalies_2_annthyroid_2,dependency_anomalies_1_ALOI_2,dependency_anomalies_2_annthyroid_3,dependency_anomalies_8_celeba_1,dependency_anomalies_10_cover_1,dependency_anomalies_8_celeba_2,dependency_anomalies_10_cover_3,dependency_anomalies_10_cover_2,dependency_anomalies_11_donors_2,dependency_anomalies_5_campaign_1,dependency_anomalies_16_http_1,dependency_anomalies_30_satellite_2,dependency_anomalies_8_celeba_3,dependency_anomalies_19_landsat_2,dependency_anomalies_19_landsat_1,dependency_anomalies_22_magic.gamma_1,dependency_anomalies_22_magic.gamma_2,dependency_anomalies_23_mammography_1,dependency_anomalies_22_magic.gamma_3,dependency_anomalies_23_mammography_2,dependency_anomalies_23_mammography_3,dependency_anomalies_25_musk_1,dependency_anomalies_27_PageBlocks_3,dependency_anomalies_28_pendigits_3,dependency_anomalies_25_musk_2,dependency_anomalies_19_landsat_3,dependency_anomalies_28_pendigits_1
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,2.741828441619873,,4.109720468521118,,,,3.4158573150634766,,3.5380938053131104,,,5.161088943481445,,,,4.481746196746826,,,,,,,8.651967525482178,,8.724510669708252,6.893419027328491,,6.950212001800537,,,8.82698106765747,,6.890154123306274,,,,,6.702045440673828,,6.72587776184082,6.715259075164795,6.736152172088623,,,,6.888583183288574,,,,6.831817150115967,,,,,,8.693860054016113,,,,,,6.842212200164795,,7.312211990356445,,6.615946292877197,6.901377439498901,,7.032556533813477,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,1.5058956146240234,,2.6611852645874023,,,,1.974149465560913,,2.533634901046753,,,2.40633487701416,,,,2.458632707595825,,,,,,,5.181519508361816,,3.8655240535736084,3.865107297897339,,3.867994546890259,,,5.174657344818115,,3.8430821895599365,,,,,3.8562560081481934,,5.106041193008423,3.865072727203369,3.840912342071533,,,,3.8606860637664795,,,,3.8726394176483154,,,,,,3.8390278816223145,,,,,,3.881629467010498,,5.187303781509399,,5.1630353927612305,5.153799057006836,,3.948204278945923,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,1.2605516910552979,,1.9350287914276123,,,,1.4153389930725098,,1.6173725128173828,,,2.4360201358795166,,,,2.043926239013672,,,,,,,4.126892328262329,,3.45818829536438,3.1045522689819336,,3.085352659225464,,,4.335770845413208,,3.3556320667266846,,,,,3.0619964599609375,,3.0565013885498047,3.055032730102539,3.0812768936157227,,,,3.457961082458496,,,,4.085127830505371,,,,,,3.0771865844726562,,,,,,4.122021913528442,,4.152017116546631,,3.395594358444214,3.0436441898345947,,4.170331001281738,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,1.9866080284118652,,2.288944959640503,,,,2.1717100143432617,,3.2285358905792236,,,2.7255921363830566,,,,3.1057980060577393,,,,,,,4.412435531616211,,4.52597713470459,4.540418863296509,,5.590225696563721,,,4.467790603637695,,4.562983751296997,,,,,6.031511306762695,,4.463821649551392,5.833983421325684,5.843218803405762,,,,4.558075904846191,,,,4.4011070728302,,,,,,4.416581153869629,,,,,,4.399523973464966,,5.896264314651489,,5.850545406341553,5.818119525909424,,4.392295598983765,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,2.551377773284912,,2.9801015853881836,,,,2.8397793769836426,,3.522142171859741,,,3.7106502056121826,,,,4.2491066455841064,,,,,,,6.151388883590698,,6.282924652099609,6.1862452030181885,,7.988487005233765,,,6.293788194656372,,6.319977283477783,,,,,6.415342092514038,,6.253106594085693,7.8333940505981445,7.990119934082031,,,,6.306253671646118,,,,8.024640560150146,,,,,,7.991097688674927,,,,,,6.141131162643433,,8.038786172866821,,6.25092339515686,8.039021730422974,,6.18259859085083,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'RMSprop', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,3.5317881107330322,,3.9939417839050293,,,,3.8748364448547363,,5.414985418319702,,,4.893279075622559,,,,5.489178657531738,,,,,,,7.9389495849609375,,8.040957927703857,7.83432936668396,,9.76343846321106,,,7.9339213371276855,,8.086964130401611,,,,,7.845545768737793,,7.980611085891724,9.722056865692139,8.050837755203247,,,,7.990930557250977,,,,9.687164545059204,,,,,,9.742204189300537,,,,,,7.911916494369507,,9.796780347824097,,8.005608558654785,9.863416194915771,,8.038844108581543,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,2.2915937900543213,,2.5461509227752686,,,,2.5762906074523926,,2.99214506149292,,,4.429075241088867,,,,3.670994520187378,,,,,,,5.417867183685303,,5.577305555343628,5.445233583450317,,5.515310764312744,,,7.411767482757568,,5.580003499984741,,,,,5.5268964767456055,,5.583262920379639,5.5794126987457275,5.5461883544921875,,,,5.455180883407593,,,,5.522762298583984,,,,,,5.869355916976929,,,,,,5.413177728652954,,5.465863943099976,,5.532023668289185,5.595967769622803,,5.733701467514038,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,2.9417147636413574,,3.236499071121216,,,,4.3797712326049805,,3.821512222290039,,,4.143812656402588,,,,4.839825868606567,,,,,,,6.930920124053955,,7.265988111495972,8.72730541229248,,7.082436800003052,,,6.984785079956055,,7.341566801071167,,,,,7.237482786178589,,7.085792303085327,7.2194664478302,7.094963073730469,,,,7.133541107177734,,,,7.026555061340332,,,,,,7.24707555770874,,,,,,7.036884546279907,,6.993455171585083,,7.717183589935303,7.504096746444702,,8.894798517227173,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,1.295379638671875,,1.4789817333221436,,,,1.9334015846252441,,1.7255594730377197,,,1.8365774154663086,,,,2.0463204383850098,,,,,,,3.096398115158081,,3.2289011478424072,3.137632131576538,,3.1234915256500244,,,3.1532933712005615,,3.218803644180298,,,,,3.086010217666626,,3.0947701930999756,3.2114174365997314,3.109654664993286,,,,3.233242988586426,,,,3.2029402256011963,,,,,,3.223168134689331,,,,,,3.2146363258361816,,3.1468074321746826,,4.170405387878418,3.219801902770996,,4.182889461517334,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,1.2607262134552002,,1.4552586078643799,,,,1.90547776222229,,1.74322509765625,,,1.8122780323028564,,,,2.0220303535461426,,,,,,,3.0631351470947266,,3.174499273300171,3.090235710144043,,3.0665857791900635,,,3.1019623279571533,,3.273603677749634,,,,,3.0501790046691895,,3.0589616298675537,3.2413642406463623,3.0999398231506348,,,,3.2607967853546143,,,,3.2427797317504883,,,,,,3.2640717029571533,,,,,,3.1537418365478516,,3.1018340587615967,,3.5688233375549316,3.2442286014556885,,4.249446392059326,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,2.925220251083374,,3.1727325916290283,,,,4.084027051925659,,3.7088370323181152,,,4.528040885925293,,,,4.488264083862305,,,,,,,6.675240516662598,,8.792855501174927,7.371586799621582,,6.781244516372681,,,6.966031789779663,,6.964266777038574,,,,,7.07709527015686,,6.782304525375366,6.966071605682373,6.796761989593506,,,,6.959838390350342,,,,6.90685772895813,,,,,,6.972382545471191,,,,,,6.668051242828369,,6.759327411651611,,6.706995964050293,8.996765613555908,,8.100870370864868,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,6.105311632156372,,7.0545923709869385,,,,8.742350339889526,,8.03466534614563,,,9.022998571395874,,,,10.036716938018799,,,,,,,15.051888704299927,,15.145582675933838,15.125648975372314,,15.06123661994934,,,17.42654275894165,,15.25096344947815,,,,,15.06803560256958,,15.089702606201172,15.11934494972229,15.075471639633179,,,,15.153231143951416,,,,15.119602680206299,,,,,,15.100535869598389,,,,,,15.04968547821045,,15.14599895477295,,15.475892305374146,18.97459363937378,,15.264032125473022,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,6.084587574005127,,7.094254493713379,,,,8.380861759185791,,8.085218906402588,,,10.849356889724731,,,,12.049586534500122,,,,,,,15.103994369506836,,15.2138352394104,15.198946475982666,,15.145171642303467,,,18.30485486984253,,15.303698539733887,,,,,15.101840019226074,,15.121917009353638,15.190247774124146,15.124145269393921,,,,15.21726393699646,,,,15.176074266433716,,,,,,18.17041826248169,,,,,,15.109797954559326,,15.219313621520996,,15.343944311141968,18.14053177833557,,15.358767986297607,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,1.2988991737365723,,1.4975202083587646,,,,1.922374963760376,,1.9073495864868164,,,1.8817112445831299,,,,2.099167585372925,,,,,,,3.1652841567993164,,3.529452085494995,3.2647042274475098,,3.159909248352051,,,4.286635160446167,,3.5246706008911133,,,,,3.167882204055786,,3.165675640106201,3.521723985671997,3.550835609436035,,,,3.5450921058654785,,,,3.5090298652648926,,,,,,3.157316207885742,,,,,,3.156079053878784,,3.1822099685668945,,3.3679046630859375,3.1557562351226807,,3.5328457355499268,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,1.0660579204559326,,1.1867828369140625,,,,0.9718172550201416,,1.3387463092803955,,,1.4832580089569092,,,,1.8905713558197021,,,,,,,2.107423782348633,,2.553067207336426,2.895486354827881,,2.1318907737731934,,,2.9418067932128906,,2.144563674926758,,,,,2.1182498931884766,,2.487264633178711,2.125654697418213,2.476834774017334,,,,2.155062675476074,,,,2.135688066482544,,,,,,2.1333441734313965,,,,,,2.123664379119873,,2.1734554767608643,,2.457002878189087,2.134704828262329,,2.137542486190796,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'RMSprop', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,2.0891506671905518,,2.2785208225250244,,,,2.29972767829895,,2.5081334114074707,,,2.8268299102783203,,,,3.064511775970459,,,,,,,4.58647346496582,,4.485926866531372,5.952608346939087,,4.626645088195801,,,6.060085296630859,,4.589288711547852,,,,,5.900234937667847,,4.581163167953491,5.467230558395386,5.874626398086548,,,,4.600951433181763,,,,5.875032424926758,,,,,,4.473052501678467,,,,,,5.860168218612671,,4.539133310317993,,5.860832214355469,4.577335357666016,,4.478799819946289,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,1.2014985084533691,,1.0411875247955322,,,,1.2717859745025635,,1.1612567901611328,,,1.2881686687469482,,,,1.4619131088256836,,,,,,,2.175828456878662,,2.183310031890869,2.907806158065796,,2.164278984069824,,,2.6498472690582275,,2.1944940090179443,,,,,2.873112440109253,,2.695317268371582,2.6534178256988525,2.8718137741088867,,,,2.9153919219970703,,,,2.171760082244873,,,,,,2.550342321395874,,,,,,2.8765504360198975,,2.170248031616211,,2.652975559234619,2.1538100242614746,,2.186483383178711,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,2.9761364459991455,,2.4893064498901367,,,,2.562626361846924,,2.8421244621276855,,,3.228242874145508,,,,3.592438220977783,,,,,,,5.297833681106567,,5.563294410705566,5.8813581466674805,,5.411768674850464,,,5.476039886474609,,5.347006797790527,,,,,7.400844097137451,,5.561825513839722,5.514461040496826,7.362921237945557,,,,7.330623626708984,,,,5.301260232925415,,,,,,7.3441925048828125,,,,,,7.2838966846466064,,5.349128484725952,,5.4296555519104,5.334965705871582,,5.587172746658325,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,1.1864228248596191,,1.103590965270996,,,,1.368553638458252,,1.2297110557556152,,,1.373762845993042,,,,1.5147130489349365,,,,,,,2.3018910884857178,,2.2941930294036865,2.326005458831787,,2.324800968170166,,,2.862558603286743,,2.8299055099487305,,,,,2.8981497287750244,,2.8766274452209473,2.856863021850586,2.8980705738067627,,,,2.9258203506469727,,,,2.302238941192627,,,,,,2.8971405029296875,,,,,,2.8849306106567383,,2.3440215587615967,,2.860084056854248,2.885875940322876,,2.300257682800293,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,3.952721118927002,,3.209824562072754,,,,3.251417398452759,,3.6395673751831055,,,4.09465217590332,,,,4.744180202484131,,,,,,,6.79646110534668,,6.892066955566406,6.875293731689453,,6.888733386993408,,,7.107399225234985,,9.460314989089966,,,,,9.317454814910889,,7.136416673660278,7.083635330200195,9.257876634597778,,,,9.18332839012146,,,,6.959019422531128,,,,,,9.25111198425293,,,,,,9.128741025924683,,9.185502052307129,,7.017019510269165,7.096384763717651,,7.0861451625823975,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'RMSprop', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,8.845849514007568,,8.100598335266113,,,,8.010964393615723,,9.02939772605896,,,10.04446291923523,,,,11.04941463470459,,,,,,,16.120481967926025,,16.121203899383545,16.20504069328308,,16.13921284675598,,,16.78304433822632,,19.878639698028564,,,,,17.96856451034546,,19.840737342834473,19.73834204673767,19.76073122024536,,,,19.74116826057434,,,,16.387681484222412,,,,,,16.770784616470337,,,,,,19.607547760009766,,19.651720762252808,,16.39316749572754,16.781778573989868,,16.26962113380432,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,1.9910836219787598,,1.7571592330932617,,,,1.6925575733184814,,1.9546914100646973,,,2.488521099090576,,,,2.471792221069336,,,,,,,3.697472095489502,,3.8155715465545654,3.7733988761901855,,4.610470294952393,,,3.8088293075561523,,4.429970026016235,,,,,4.776873826980591,,3.7231101989746094,3.690873622894287,4.768240213394165,,,,4.84763765335083,,,,4.415493965148926,,,,,,4.027151107788086,,,,,,4.75740647315979,,4.127902984619141,,3.749069929122925,3.757460832595825,,3.762397050857544,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,2.626448154449463,,2.2684860229492188,,,,2.1710991859436035,,2.444978952407837,,,2.7925055027008057,,,,3.006950855255127,,,,,,,,,5.798190116882324,4.500295877456665,,,,,5.195196866989136,,6.09834098815918,,,,,5.802240371704102,,4.400236368179321,4.397948265075684,5.80168342590332,,,,5.8773040771484375,,,,4.409982919692993,,,,,,,,,,,,5.79453706741333,,4.485585451126099,,4.415174722671509,4.64732813835144,,4.504856109619141,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,3.6127662658691406,,3.2572450637817383,,,,3.1116108894348145,,3.5873823165893555,,,4.051657676696777,,,,4.483357191085815,,,,,,,6.8062310218811035,,8.750982284545898,6.771818399429321,,8.763446569442749,,,6.7844250202178955,,9.02407193183899,,,,,8.829331874847412,,6.756267786026001,6.7719926834106445,8.75340747833252,,,,8.80846881866455,,,,6.700102806091309,,,,,,6.77242112159729,,,,,,8.708614349365234,,8.557511329650879,,6.892451286315918,9.011200428009033,,7.0165815353393555,
