,dependency_anomalies_40_vowels_2,dependency_anomalies_40_vowels_1,dependency_anomalies_40_vowels_3,dependency_anomalies_47_yeast_2,dependency_anomalies_47_yeast_3,dependency_anomalies_47_yeast_1,dependency_anomalies_20_letter_2,dependency_anomalies_20_letter_1,dependency_anomalies_20_letter_3,dependency_anomalies_6_cardio_1,dependency_anomalies_6_cardio_3,dependency_anomalies_6_cardio_2,dependency_anomalies_12_fault_1,dependency_anomalies_12_fault_3,dependency_anomalies_12_fault_2,dependency_anomalies_7_Cardiotocography_2,dependency_anomalies_7_Cardiotocography_1,dependency_anomalies_7_Cardiotocography_3,dependency_anomalies_35_SpamBase_2,dependency_anomalies_31_satimage-2_2,dependency_anomalies_30_satellite_1,dependency_anomalies_44_Wilt_2,dependency_anomalies_31_satimage-2_1,dependency_anomalies_33_skin_1,dependency_anomalies_32_shuttle_3,dependency_anomalies_32_shuttle_2,dependency_anomalies_31_satimage-2_3,dependency_anomalies_33_skin_3,dependency_anomalies_33_skin_2,dependency_anomalies_36_speech_3,dependency_anomalies_38_thyroid_2,dependency_anomalies_36_speech_1,dependency_anomalies_38_thyroid_3,dependency_anomalies_32_shuttle_1,dependency_anomalies_44_Wilt_3,dependency_anomalies_36_speech_2,dependency_anomalies_44_Wilt_1,dependency_anomalies_41_Waveform_2,dependency_anomalies_41_Waveform_1,dependency_anomalies_41_Waveform_3,dependency_anomalies_38_thyroid_1,dependency_anomalies_30_satellite_3,dependency_anomalies_1_ALOI_3,dependency_anomalies_25_musk_3,dependency_anomalies_2_annthyroid_1,dependency_anomalies_2_annthyroid_2,dependency_anomalies_1_ALOI_2,dependency_anomalies_2_annthyroid_3,dependency_anomalies_8_celeba_1,dependency_anomalies_10_cover_1,dependency_anomalies_8_celeba_2,dependency_anomalies_10_cover_3,dependency_anomalies_10_cover_2,dependency_anomalies_11_donors_2,dependency_anomalies_5_campaign_1,dependency_anomalies_16_http_1,dependency_anomalies_30_satellite_2,dependency_anomalies_8_celeba_3,dependency_anomalies_19_landsat_2,dependency_anomalies_19_landsat_1,dependency_anomalies_22_magic.gamma_1,dependency_anomalies_22_magic.gamma_2,dependency_anomalies_23_mammography_1,dependency_anomalies_22_magic.gamma_3,dependency_anomalies_23_mammography_2,dependency_anomalies_23_mammography_3,dependency_anomalies_25_musk_1,dependency_anomalies_27_PageBlocks_3,dependency_anomalies_28_pendigits_3,dependency_anomalies_25_musk_2,dependency_anomalies_19_landsat_3,dependency_anomalies_28_pendigits_1
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.5622398414271557,,0.743579766536965,,,,0.6354954954954956,,0.6757671125098348,,,0.9172848664688427,,,,0.6300204220558203,,,,,,,0.620622009569378,,0.6364593301435407,0.6929665071770336,,0.7154545454545456,,,0.5947846889952153,,0.5902392344497608,,,,,0.9219138755980861,,0.840622009569378,0.7416267942583732,1.0,,,,0.722822966507177,,,,0.8146411483253588,,,,,,0.5504306220095694,,,,,,0.632488038277512,,0.8988038277511962,,0.8029665071770336,1.0,,0.5536842105263158,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.944807927856428,,0.9082792699359566,,,,0.9979433487541596,,0.9962759395112541,,,0.9749909746497724,,,,0.9440314259618223,,,,,,,0.7035512007508985,,1.0,0.8123122181268745,,1.0,,,0.7801098875941486,,0.7526098303610266,,,,,0.9935642499027036,,0.9930926489778165,0.9891577573773493,0.9999260548064376,,,,0.8004187175202033,,,,0.9129098463863007,,,,,,0.9977532565646391,,,,,,0.8350914585288798,,0.9632061994917698,,0.8478574208465924,0.9878082003617134,,0.9871955770243355,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.7362508484099006,,0.7208455086375267,,,,0.6905275545816086,,0.6474516865673212,,,0.7480292817582264,,,,0.6054307746988941,,,,,,,0.564920674892974,,0.5826031913188802,0.7443236189647673,,0.5978491792770313,,,0.5868405027357432,,0.5957111787733798,,,,,0.882551452576635,,0.6590229161420297,0.8072097708385797,0.9995730409102356,,,,0.7145540395137474,,,,0.547686179345711,,,,,,0.4984565371671894,,,,,,0.8738135573819281,,0.951870836290378,,0.6301684943110277,0.9971138481261875,,0.513345390444358,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.9959217390364814,,0.9876691925691532,,,,0.9989270351432514,,0.9993778788578476,,,0.9996841127420334,,,,0.9999893417906996,,,,,,,0.9904592385705456,,1.0,0.9545669741993087,,1.0,,,0.9847590485565806,,0.958069183397816,,,,,0.9997580183603855,,0.9986795174103157,0.9979982143265951,0.9998386025960945,,,,0.9947501201895561,,,,0.9992571140770586,,,,,,0.9998873652159977,,,,,,0.9999299466587303,,0.9951219065497584,,0.997809802889128,0.9997667177949223,,0.9995670886655525,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.9759292237061687,,0.9075818710351407,,,,0.9982923464004545,,0.995582630377711,,,0.9965786218070072,,,,0.9592355932289787,,,,,,,0.9423600650168265,,1.0,0.9306554337125981,,1.0,,,0.8980481216089375,,0.7461809482383646,,,,,0.9987564387262196,,0.9922984821776059,0.9895888372518944,1.0,,,,0.9190751127492502,,,,0.9885352899429958,,,,,,0.9975378310936104,,,,,,0.9818765596025733,,0.9617662141434491,,0.8969833566081363,0.9989228726448571,,0.9869167372541837,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.48681863230921707,,0.7092412451361868,,,,0.4104504504504505,,0.6304484657749803,,,0.674406528189911,,,,0.42505105513955066,,,,,,,0.48291866028708136,,0.5603588516746412,0.4767464114832536,,0.4499043062200957,,,0.4421052631578947,,0.4838755980861244,,,,,0.4647846889952153,,0.44138755980861244,0.5717224880382775,0.5591387559808613,,,,0.4395215311004785,,,,0.4996650717703349,,,,,,0.517511961722488,,,,,,0.41583732057416267,,0.4800956937799043,,0.4738277511961722,0.608421052631579,,0.5264114832535884,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.7454632784621263,,0.8418333358567124,,,,0.8688961934907882,,0.9916499581228903,,,0.9869369061979941,,,,0.7812638875308683,,,,,,,0.6034422288867013,,0.9999523820425357,0.7565190815228588,,1.0,,,0.6902019184542478,,0.6762821363979763,,,,,0.9950539136008791,,0.9905750784093771,0.9834870996543119,0.9998125042924841,,,,0.8831512556946957,,,,0.7397250520821409,,,,,,0.9969758018360385,,,,,,0.9249996566012684,,0.6905663789748402,,0.6789160046702227,0.9976992284975161,,0.9826114328884412,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.6792401586907132,,0.37361087980135954,,,,0.609388036685334,,0.7648908254773773,,,0.5075166308587731,,,,0.5306930940827939,,,,,,,0.5413192234610014,,0.5679050388040566,0.6534733637050434,,0.5133848812985051,,,0.5796519081522858,,0.5753668643117145,,,,,0.617246628969117,,0.6133952977267004,0.6767946017719375,0.6484137267919691,,,,0.5474549575330235,,,,0.5882222247659166,,,,,,0.8345266820814542,,,,,,0.47187037842540225,,0.5790244042032004,,0.5104714864586434,0.6795854032645773,,0.6737525468739269,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.786752723997403,,0.9061293509364261,,,,0.9972169466764061,,0.995171597105682,,,0.8553417966170346,,,,0.8920100965680103,,,,,,,0.8370089970467709,,1.0,0.7072608227833612,,1.0,,,0.7750028616560976,,0.7025475607243423,,,,,0.935606327693963,,0.9454330258006913,0.8460820494036307,0.9999558160298527,,,,0.9078418534374213,,,,0.9524436253748769,,,,,,0.9877608113367369,,,,,,0.9322417069206291,,0.9605881275611822,,0.8976996863624916,0.9345958196927725,,0.9829381195485452,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.5485629335976214,,0.8545719844357976,,,,0.9904504504504504,,0.9865460267505901,,,0.9219584569732938,,,,0.4891422736555481,,,,,,,0.5,,0.5,0.5,,1.0,,,0.5,,0.5,,,,,0.5,,0.9914354066985646,0.5,0.9998086124401914,,,,0.5,,,,0.5,,,,,,0.9933971291866028,,,,,,0.5,,0.5,,0.4978468899521531,0.8957894736842105,,0.9838277511961723,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.7519326065411298,,0.7832684824902724,,,,0.8887387387387387,,0.9228953579858379,,,0.9045994065281899,,,,0.7906739278420695,,,,,,,0.6920095693779904,,0.998755980861244,0.6972727272727273,,,,,0.6407177033492824,,0.6460287081339713,,,,,,,0.5,0.8470334928229666,0.5019138755980861,,,,0.7145454545454546,,,,0.6523444976076556,,,,,,,,,,,,0.8051674641148325,,0.6438277511961723,,0.714688995215311,0.7958851674641149,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.4870168483647176,,0.3075875486381323,,,,0.41063063063063066,,0.37246262785208495,,,0.6718100890207716,,,,0.42491490810074883,,,,,,,0.48287081339712923,,0.5603827751196172,0.4765071770334928,,0.44976076555023925,,,0.4421052631578947,,0.4839712918660287,,,,,0.46488038277511967,,0.44138755980861244,0.5716746411483253,0.4411483253588517,,,,0.43976076555023924,,,,0.4996172248803828,,,,,,0.5176076555023923,,,,,,0.4161244019138756,,0.4807655502392345,,0.4732535885167464,0.6093301435406698,,0.5266028708133972,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,1.0,,0.996735378279762,,,,0.9973313854394936,,1.0,,,1.0,,,,1.0,,,,,,,0.9988594583457339,,1.0,0.9615723083262745,,1.0,,,0.9922941324603375,,0.9768615645246216,,,,,1.0,,1.0,0.9996169959478949,1.0,,,,0.9986426592797784,,,,0.9999958792152195,,,,,,1.0,,,,,,0.9995773906275038,,0.9983425287882604,,0.9999706966415604,0.9998019733980449,,1.0,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.753966531150272,,0.853585027782404,,,,0.9528560993425859,,0.9610422169549987,,,0.9334991282832463,,,,0.8063162401915511,,,,,,,0.6709763970605068,,0.984459604862526,0.7125223781506834,,0.9944433506558915,,,0.7723332799157528,,0.6865827247544699,,,,,0.9097378723014582,,0.9569123875369153,0.8999668047892677,0.9150827590943431,,,,0.6768853735033538,,,,0.7436997779354868,,,,,,0.9604338270643986,,,,,,0.8299706966415604,,0.8025800691376114,,0.7197719832421419,0.8222540692749708,,0.922854330258007,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.9353194883314785,,0.9281707520174416,,,,0.9984863241619999,,0.9965637866068771,,,0.9864663772684448,,,,0.9722121947523611,,,,,,,0.9511673267553399,,0.9995215311004785,0.7988283235273917,,1.0,,,0.9218195554131087,,0.8481783841945009,,,,,0.9874238227146814,,0.9969155925917448,0.9952887983333715,1.0,,,,0.892635699732149,,,,0.6366484283784712,,,,,,0.9954877406652778,,,,,,0.8569352807856964,,0.9718937295391589,,0.9209926512671415,0.9884212815640667,,0.9904223804400082,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.7658310095169245,,0.8591159593635029,,,,0.9641149257365473,,0.9764819637485987,,,0.9585043013498402,,,,0.8851086743458292,,,,,,,0.7056354021199148,,0.999857146127607,0.760396282136398,,1.0,,,0.7941663423456423,,0.7029420114008378,,,,,0.9581811313843547,,0.9961140999519241,0.9080165289256199,0.9183610723197728,,,,0.6853906732904466,,,,0.7557155284906482,,,,,,0.9646608365193104,,,,,,0.8859721618094824,,0.7599187289668277,,0.7350136214830247,0.9888512167761727,,0.9982646917424052,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.9839444995044598,,0.9611867704280155,,,,0.9996396396396396,,0.9993705743509048,,,0.9957715133531158,,,,0.9889040163376447,,,,,,,0.8737799043062201,,1.0,0.8919617224880383,,1.0,,,0.9320574162679426,,0.8079425837320575,,,,,0.9973684210526316,,0.9881339712918661,0.9961244019138756,1.0,,,,0.9896172248803827,,,,0.9973205741626794,,,,,,1.0,,,,,,0.9964593301435406,,0.9873684210526317,,0.9955023923444977,1.0,,0.9977990430622009,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.6128608627407839,,0.7426616981332042,,,,0.6317587858128398,,0.6730911249621621,,,0.9177895156248623,,,,0.6319808374664788,,,,,,,0.6485872576177285,,0.6450907717314164,0.6806872553284037,,0.7678755065131292,,,0.6021517364529201,,0.5851743320894669,,,,,0.9428064833680547,,0.9453391634806896,0.7580996314186946,1.0,,,,0.7498495913555092,,,,0.8671983242141892,,,,,,0.5539035278496371,,,,,,0.6296325633570661,,0.9005899590210846,,0.7943364391840846,0.9999558160298528,,0.5612621048052929,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.9999616926354583,,0.9994606277157867,,,,0.9984514243973703,,1.0,,,1.0,,,,1.0,,,,,,,0.9999535267049747,,1.0,0.9674146654151691,,1.0,,,0.9942808085895469,,0.9814534923651016,,,,,1.0,,1.0,0.9996348526819441,0.9998443259082896,,,,0.998387399555871,,,,1.0,,,,,,1.0,,,,,,0.9999954213502439,,0.9995744145051624,,0.9999157528444862,0.9996057782559923,,1.0,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.7992802144426623,,0.8247059001650291,,,,0.9824202580959337,,0.9785637482272641,,,0.9314392571916632,,,,0.8133849499597074,,,,,,,0.655533069297864,,1.0,0.7038527048373435,,1.0,,,0.7062552368306587,,0.6768830841784758,,,,,0.9721066367528216,,0.9911432888441198,0.8830807444884503,0.999714292255214,,,,0.7190217714795907,,,,0.6459109223689934,,,,,,0.9950385751241958,,,,,,0.7168308875712552,,0.6223424372152653,,0.6759122959639203,0.9679666216432775,,0.9835495982234839,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.9904408391866659,,0.9221491809111416,,,,0.9950771041311582,,0.9944012192336334,,,0.9672853067298295,,,,0.9250347897853575,,,,,,,0.8693750143082805,,0.9942407454041803,0.8120550124768205,,0.9947613378814587,,,0.8522260250452143,,0.7632980014193814,,,,,0.995555962546645,,0.9927634440603466,0.9956229252993293,0.9985561227993864,,,,0.8898309333577528,,,,0.986222385018658,,,,,,0.9971509351892127,,,,,,0.9339654540875897,,0.9531576658043543,,0.8628606259014215,0.9939487420159795,,0.9919795792220873,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.5,,0.5,,,,0.5,,0.5,,,0.5,,,,0.5,,,,,,,0.5,,0.5,0.5,,0.5,,,0.5,,0.5,,,,,0.5,,0.5,0.5,0.5,,,,0.5,,,,0.5,,,,,,0.5,,,,,,0.5,,0.49976076555023924,,0.5,0.5,,0.5,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.7392849881296282,,0.8524163878332753,,,,0.9447220193166139,,0.9572519206829591,,,0.9141496579172133,,,,0.804755507629656,,,,,,,0.6639767862457361,,0.9824388177926329,0.7092685607014492,,0.9943680318674023,,,0.7646164236166755,,0.6884634051418237,,,,,0.9044614363224285,,0.95419060918935,0.8961436322428515,0.9138410292804652,,,,0.6718110849110597,,,,0.7135216684599711,,,,,,0.9549190723655594,,,,,,0.8129484215104965,,0.7605876696962066,,0.7223204596964354,0.8071099562738948,,0.9039994505620292,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.9924131773405063,,0.9743003300579872,,,,0.999724048372697,,0.9993636412595694,,,1.0,,,,0.9993878480658361,,,,,,,0.5214267072640277,,1.0,0.9388798333371489,,1.0,,,0.991696618667155,,0.5371639843410179,,,,,0.9995215311004785,,0.9993711224559877,0.9986561662965592,1.0,,,,0.9934403974267988,,,,1.0,,,,,,0.8267248918293996,,,,,,0.998670817975779,,0.986593484581397,,0.9896149355555047,1.0,,1.0,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
