,dependency_anomalies_40_vowels_2,dependency_anomalies_40_vowels_1,dependency_anomalies_40_vowels_3,dependency_anomalies_47_yeast_2,dependency_anomalies_47_yeast_3,dependency_anomalies_47_yeast_1,dependency_anomalies_20_letter_2,dependency_anomalies_20_letter_1,dependency_anomalies_20_letter_3,dependency_anomalies_6_cardio_1,dependency_anomalies_6_cardio_3,dependency_anomalies_6_cardio_2,dependency_anomalies_12_fault_1,dependency_anomalies_12_fault_3,dependency_anomalies_12_fault_2,dependency_anomalies_7_Cardiotocography_2,dependency_anomalies_7_Cardiotocography_1,dependency_anomalies_7_Cardiotocography_3,dependency_anomalies_35_SpamBase_2,dependency_anomalies_31_satimage-2_2,dependency_anomalies_30_satellite_1,dependency_anomalies_44_Wilt_2,dependency_anomalies_31_satimage-2_1,dependency_anomalies_33_skin_1,dependency_anomalies_32_shuttle_3,dependency_anomalies_32_shuttle_2,dependency_anomalies_31_satimage-2_3,dependency_anomalies_33_skin_3,dependency_anomalies_33_skin_2,dependency_anomalies_36_speech_3,dependency_anomalies_38_thyroid_2,dependency_anomalies_36_speech_1,dependency_anomalies_38_thyroid_3,dependency_anomalies_32_shuttle_1,dependency_anomalies_44_Wilt_3,dependency_anomalies_36_speech_2,dependency_anomalies_44_Wilt_1,dependency_anomalies_41_Waveform_2,dependency_anomalies_41_Waveform_1,dependency_anomalies_41_Waveform_3,dependency_anomalies_38_thyroid_1,dependency_anomalies_30_satellite_3,dependency_anomalies_1_ALOI_3,dependency_anomalies_25_musk_3,dependency_anomalies_2_annthyroid_1,dependency_anomalies_2_annthyroid_2,dependency_anomalies_1_ALOI_2,dependency_anomalies_2_annthyroid_3,dependency_anomalies_8_celeba_1,dependency_anomalies_10_cover_1,dependency_anomalies_8_celeba_2,dependency_anomalies_10_cover_3,dependency_anomalies_10_cover_2,dependency_anomalies_11_donors_2,dependency_anomalies_5_campaign_1,dependency_anomalies_16_http_1,dependency_anomalies_30_satellite_2,dependency_anomalies_8_celeba_3,dependency_anomalies_19_landsat_2,dependency_anomalies_19_landsat_1,dependency_anomalies_22_magic.gamma_1,dependency_anomalies_22_magic.gamma_2,dependency_anomalies_23_mammography_1,dependency_anomalies_22_magic.gamma_3,dependency_anomalies_23_mammography_2,dependency_anomalies_23_mammography_3,dependency_anomalies_25_musk_1,dependency_anomalies_27_PageBlocks_3,dependency_anomalies_28_pendigits_3,dependency_anomalies_25_musk_2,dependency_anomalies_19_landsat_3,dependency_anomalies_28_pendigits_1
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.8952991346456749,,0.7143718839394515,,,,0.8005408942330565,,0.633972592733585,,,,,,,0.5736394165125264,,,,,,,0.6948198955586882,,,0.5137781206714607,,0.520127408164536,,,0.5414081598998419,,0.5807086596706743,,,,,0.894038050768416,,,,0.6031857486193295,,,,0.6061636883000291,,,,0.488021952400685,,,,,,0.49215580615490945,,,,,,0.5628802605145662,,0.7161017942617088,,0.5429513394053158,0.5889028027076872,,,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.7771848693834988,,0.9369843861446068,,,,0.9918162935939987,,0.9960372721332751,,,0.9390785502820037,,,,0.919018814115724,,,,,,,0.743605148335701,,0.9820232524785053,0.7898675449798873,,0.9999031283801757,,,0.4959025333541292,,0.5398261764182448,,,,,0.9669832823484421,,0.9939596152614751,0.9666855115320387,0.9960595350382704,,,,0.5906469240899295,,,,0.9730738737288726,,,,,,0.9994413001024909,,,,,,0.8641897448997601,,0.7916678783440316,,0.8174519860531828,0.9850197822575558,,0.991499087886792,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.051343047580038645,,0.056508811387018715,,,,0.18714896168041179,,0.036215361290264356,,,0.25362188375199896,,,,0.010645973739527803,,,,,,,0.006993253937067895,,0.006047556414263631,0.01189626188370736,,0.22074108495979453,,,0.007261447188847935,,0.00964077734841846,,,,,0.014212837516119677,,0.12973690879268343,0.14619052358266466,0.198219320589206,,,,0.006727107677457912,,,,0.019778866812513386,,,,,,0.10653433971978743,,,,,,0.015256647805776596,,0.011296145667332709,,0.012437574486979026,0.1320207711608492,,0.07905469029270185,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.011352349912322101,,0.02979058324626488,,,,0.012628474633265328,,0.01243433974761516,,,0.09588614204300588,,,,0.009695049325282715,,,,,,,0.012685776371041553,,0.006843577300153255,0.010957176844373454,,0.008574390703067696,,,0.006184010631339583,,0.006531834037434357,,,,,0.6362555901809633,,0.01696899088674617,0.02279045917902276,1.0,,,,0.009244914336170307,,,,0.3194877145461233,,,,,,0.005537862579227274,,,,,,0.006597645277937123,,0.03866538422339037,,0.16194064473139208,1.0,,0.005409912288531184,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.8901509875051057,,0.9006871087845458,,,,0.9967166858090754,,0.9942978120047679,,,0.9566324360359003,,,,0.8947791797029263,,,,,,,0.6416228379358782,,1.0,0.7643137395831783,,1.0,,,0.7177897595176294,,0.6654366099325123,,,,,0.9918122208525479,,0.9897249398411609,0.976426872032572,0.9999198402302004,,,,0.6624419158431767,,,,0.8597184784416462,,,,,,0.9927692990605321,,,,,,0.7758524969836879,,0.923065898730405,,0.8098001376586148,0.978002232243834,,0.9744667924493061,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.6551181161201968,,0.6415177850780811,,,,0.5616332779874776,,0.5321651361526203,,,0.6623344202802466,,,,0.5099206511641827,,,,,,,0.4975967028343583,,0.48830014003463224,0.7024438989135061,,0.496552373769652,,,0.503392339862721,,0.5129956740428262,,,,,0.8863311217641349,,0.5377665482712565,0.7893093634539863,0.9995154599688263,,,,0.7410159585292523,,,,0.4712699670954519,,,,,,0.44853325285271817,,,,,,0.8136631826688888,,0.9090143897269067,,0.5450300095109655,0.9961514036189609,,0.45290695055139474,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.9937810081818347,,0.9827033127397917,,,,0.9985104089122439,,0.9992381788128234,,,0.9996477308335461,,,,0.9999893502399385,,,,,,,0.9897432432194022,,1.0,0.9432813265650025,,1.0,,,0.9743493110179487,,0.9375513929768666,,,,,0.999736080218883,,0.9985060175874485,0.9959713084492172,0.9998033019551784,,,,0.9940827164344077,,,,0.9983148512240235,,,,,,0.9998783644093366,,,,,,0.999927568811522,,0.9920800096539745,,0.9975893317022024,0.9997449476080256,,0.9994470096551776,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.96328202959235,,0.9127601749309276,,,,0.9974774392033345,,0.9932706036352882,,,0.9959048436929664,,,,0.936242010654568,,,,,,,0.9403512050955947,,1.0,0.9203356659604103,,1.0,,,0.8782628569250526,,0.7066905564472845,,,,,0.9981099390278568,,0.987639117424463,0.9824901070748928,1.0,,,,0.8553551304177671,,,,0.9797043118028118,,,,,,0.995343191438471,,,,,,0.9681168504567357,,0.937982253760099,,0.8823415705558002,0.9985841776520039,,0.9771930250666759,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.009846042147132424,,0.024011386655940003,,,,0.00797063591931105,,0.010850152547783282,,,0.014173562281107865,,,,0.006005565465740953,,,,,,,0.004936684073723762,,0.005637285912535579,0.004884967933606956,,0.004557436605741868,,,0.004334655172951146,,0.004757497689635978,,,,,0.0045255967012080905,,0.00434557148434746,0.00967348141959451,0.0057066966183589255,,,,0.004334741381433236,,,,0.004918637556091662,,,,,,0.005169098024964281,,,,,,0.0041475131216065705,,0.0047102464156683855,,0.004634754339030574,0.006217698199488283,,0.005226728040769214,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.8114071040855537,,0.8769568222319754,,,,0.8166089430675152,,0.9885366735188108,,,0.9794723439924529,,,,0.8019818393721445,,,,,,,0.6357322304987798,,0.9999524048153512,0.7555950969973585,,1.0,,,0.6926609394303692,,0.6805159525567885,,,,,0.9930786238418741,,0.98649869151928,0.9779157089617108,0.9997965544135926,,,,0.8606146533127597,,,,0.8147899109001646,,,,,,0.9942311827036151,,,,,,0.8768402337860592,,0.6166596651830041,,0.7623718627673056,0.9970309084813072,,0.9733787663279326,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.5912727183004023,,0.4034833102468121,,,,0.5091987537019342,,0.6638676284389544,,,0.4760255764276916,,,,0.46375430737734236,,,,,,,0.4773239867112937,,0.49864492171274677,0.552451032116109,,0.45707607795262983,,,0.49864786560882646,,0.497160465038448,,,,,0.5490187206158177,,0.5211260357817469,0.7209517248404439,0.5390326039200515,,,,0.5142053475732433,,,,0.4938024669428474,,,,,,0.7139682228093622,,,,,,0.44665008420113894,,0.4904500489836874,,0.4611686516254406,0.5967798216183154,,0.5667329596275616,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.8564132062689682,,0.9055156627162484,,,,0.9957777540786703,,0.9925425428329315,,,0.8449407310279068,,,,0.9085022289762238,,,,,,,0.8573061582462871,,1.0,0.74641997051171,,0.9999999999999999,,,0.7829667757884105,,0.7280321157425323,,,,,0.9600071067466978,,0.9586257660182043,0.89518125678284,0.999955837160398,,,,0.90447595951249,,,,0.9312708837479744,,,,,,0.9692100077122081,,,,,,0.8770440243673986,,0.9217783763859412,,0.8764025687779446,0.9253982489394295,,0.9660730061259545,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.011192629914454365,,0.1518465723672251,,,,0.7381755260243632,,0.5676869083422481,,,0.25742810269807803,,,,0.007098101298930121,,,,,,,0.004761904761904762,,0.004761904761904762,0.004761904761904762,,1.0,,,0.004761904761904762,,0.004761904761904762,,,,,0.004761904761904762,,0.3311604365884285,0.004761904761904762,0.9669230769230769,,,,0.004761904761904762,,,,0.004761904761904762,,,,,,0.4157543610018041,,,,,,0.004761904761904762,,0.004761904761904762,,0.004761904761904762,0.5099186877498817,,0.18927221653674858,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.13800847171136588,,0.08705816375193316,,,,0.23725262825685536,,0.4342526774661172,,,0.35436577674512415,,,,0.15924079815635042,,,,,,,0.013335612422633402,,0.8021842485000379,0.012666659752113275,,,,,0.007552744181722591,,0.013791250971381473,,,,,,,0.004761904761904762,0.1987898281236639,0.004791566842357451,,,,0.011391344437444464,,,,0.007185781498215865,,,,,,,,,,,,0.037428026555183014,,0.015973261365224874,,0.09763522486391772,0.4126361058317921,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.009849544878571172,,0.007061622631113598,,,,0.007972878590710367,,0.0063614913830554775,,,0.014017067269338712,,,,0.006004167524990063,,,,,,,0.004937238716963421,,0.005637346611651442,0.004880146406174643,,0.004556527445936137,,,0.004334655172951146,,0.004758600091386182,,,,,0.0045261729587442,,0.004345648890411328,0.009671270008714369,0.0045488044305640254,,,,0.00433643619832344,,,,0.004917988842571662,,,,,,0.0051694159171495535,,,,,,0.004149497286499946,,0.004717236037755592,,0.00462790424144373,0.006231032946660163,,0.005229031792044663,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,1.0,,0.9960713379815719,,,,0.986354532537745,,1.0,,,1.0,,,,1.0,,,,,,,0.9958464219237392,,1.0,0.9400321737681162,,1.0,,,0.9900530025985944,,0.9519821764377501,,,,,1.0,,1.0,0.9992314368257118,1.0,,,,0.9977108390212402,,,,0.9999958643487896,,,,,,1.0,,,,,,0.9994508318692765,,0.9975404254647728,,0.99996978329398,0.9997448770209378,,1.0,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.8100703996765711,,0.8851125017350439,,,,0.9469573484024376,,0.9524503899360383,,,0.9368399803734077,,,,0.829067280685513,,,,,,,0.686596898406628,,0.9842258418293311,0.712558122729886,,0.9903125591827282,,,0.7645398820971492,,0.6839075423663398,,,,,0.9207525617679908,,0.9590944431166752,0.9131098927726196,0.9384303277867665,,,,0.7639337572093562,,,,0.7642516847421367,,,,,,0.9547752411613871,,,,,,0.8248977063855276,,0.796748918860847,,0.764975238869249,0.8609455817599471,,0.9156426651465677,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.8708746023188028,,0.920646717631936,,,,0.9971904982729979,,0.9946617339980053,,,0.9845594348691398,,,,0.9519317885388717,,,,,,,0.9356364979890351,,0.9974203529469438,0.7838162211722555,,1.0,,,0.8932437675587592,,0.8280119717560364,,,,,0.9886160850627739,,0.9953518589798284,0.9925532421247535,1.0,,,,0.7690983138380179,,,,0.5210821142148317,,,,,,0.9874376394686644,,,,,,0.7258661723389925,,0.9327853724481847,,0.888250684755153,0.9856042999116257,,0.974983188671507,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.8211541149834065,,0.8911898577076064,,,,0.9585188077883272,,0.9712594546620171,,,0.9621020491593306,,,,0.8958102318267726,,,,,,,0.7653626026271245,,0.9998573508870991,0.8052648824298148,,0.9999999999999999,,,0.7913341083812437,,0.6920076030449172,,,,,0.9667991173882877,,0.991034104479017,0.9218783979912659,0.9403300387814,,,,0.7806832482524568,,,,0.7775294756414961,,,,,,0.960383054972245,,,,,,0.8935771292070726,,0.7565031930896992,,0.7809769017728371,0.9892358842284082,,0.9962716332823665,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.471015529018625,,0.2580964660261973,,,,0.9572979797979797,,0.9105880230880231,,,0.49339873089873093,,,,0.5191750841750842,,,,,,,0.13971403120138223,,1.0,0.04346485551362737,,1.0,,,0.07063095883885162,,0.018758425122994346,,,,,0.8825179211469533,,0.5392135642135641,0.5063031413031412,1.0,,,,0.5348169014281381,,,,0.6330993609565039,,,,,,1.0,,,,,,0.7227272727272727,,0.1591753246120551,,0.3827362106492541,1.0,,0.5628042708925062,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.5586212700937094,,0.7307731772986577,,,,0.5536817799164251,,0.5939567747437853,,,0.89400097131798,,,,0.5734220188117413,,,,,,,0.6852190654815917,,0.5618011546804573,0.6624136167891358,,0.659951401441873,,,0.5674331320389463,,0.5608062630948515,,,,,0.9626998270018962,,0.9545002528549784,0.7590816336760183,1.0,,,,0.6931968185297823,,,,0.8834195443337937,,,,,,0.5096894745988438,,,,,,0.5645504272413309,,0.872527573138256,,0.8169548215210704,0.9999558371603982,,0.5175761992243466,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.9999610130945908,,0.9994293114265157,,,,0.9961136563005676,,1.0,,,1.0,,,,1.0,,,,,,,0.9999536222078411,,1.0,0.9630612980474309,,1.0,,,0.9935562554484819,,0.9794117162866472,,,,,1.0,,1.0,0.9993125226444202,0.9998120624414035,,,,0.9979273889293271,,,,1.0,,,,,,1.0,,,,,,0.9999954119961463,,0.9994178540264167,,0.9999087060557763,0.9995774902652739,,1.0,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.8472141448993962,,0.7931758097140995,,,,0.9823246451821597,,0.9766533199269312,,,0.9349353014460619,,,,0.8060238674875166,,,,,,,0.6081697417348568,,1.0,0.6410676689882457,,1.0,,,0.6259043563423802,,0.6220779138238146,,,,,0.9759116514013622,,0.9863417219492313,0.889944939673521,0.9996895351332453,,,,0.6535020519883246,,,,0.6050074532486004,,,,,,0.9876850695219492,,,,,,0.6424605562153761,,0.5384480316178439,,0.6855395912519464,0.9484739512179174,,0.9720968884021299,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.9765681168914024,,0.9306087383471223,,,,0.9919259206460598,,0.9875878778722307,,,0.9639126705173695,,,,0.844438444388788,,,,,,,0.7952770631020936,,0.9774236630609276,0.7317106967868401,,0.9928353394546732,,,0.8033605934170599,,0.7204193089522113,,,,,0.990585245755663,,0.97919234657144,0.9956543613539011,0.9974467163139012,,,,0.8834822677558455,,,,0.9531772318420154,,,,,,0.9945555476447996,,,,,,0.8830382865877333,,0.9024283030166862,,0.8261709960635737,0.9850030076512911,,0.983017372896181,
