,dependency_anomalies_40_vowels_3,dependency_anomalies_40_vowels_1,dependency_anomalies_40_vowels_2,dependency_anomalies_47_yeast_1,dependency_anomalies_47_yeast_2,dependency_anomalies_47_yeast_3,dependency_anomalies_20_letter_2,dependency_anomalies_20_letter_3,dependency_anomalies_20_letter_1,dependency_anomalies_6_cardio_1,dependency_anomalies_6_cardio_3,dependency_anomalies_6_cardio_2,dependency_anomalies_12_fault_3,dependency_anomalies_12_fault_1,dependency_anomalies_12_fault_2,dependency_anomalies_7_Cardiotocography_1,dependency_anomalies_7_Cardiotocography_3,dependency_anomalies_7_Cardiotocography_2,dependency_anomalies_36_speech_2,dependency_anomalies_32_shuttle_3,dependency_anomalies_8_celeba_3,dependency_anomalies_30_satellite_2,dependency_anomalies_1_ALOI_2,dependency_anomalies_33_skin_3,dependency_anomalies_23_mammography_3,dependency_anomalies_32_shuttle_2,dependency_anomalies_41_Waveform_3,dependency_anomalies_33_skin_1,dependency_anomalies_31_satimage-2_1,dependency_anomalies_44_Wilt_2,dependency_anomalies_19_landsat_1,dependency_anomalies_44_Wilt_3,dependency_anomalies_16_http_1,dependency_anomalies_1_ALOI_3,dependency_anomalies_33_skin_2,dependency_anomalies_2_annthyroid_3,dependency_anomalies_28_pendigits_1,dependency_anomalies_25_musk_3,dependency_anomalies_10_cover_2,dependency_anomalies_8_celeba_2,dependency_anomalies_23_mammography_1,dependency_anomalies_35_SpamBase_2,dependency_anomalies_36_speech_1,dependency_anomalies_25_musk_1,dependency_anomalies_22_magic.gamma_2,dependency_anomalies_5_campaign_1,dependency_anomalies_2_annthyroid_1,dependency_anomalies_30_satellite_3,dependency_anomalies_41_Waveform_1,dependency_anomalies_25_musk_2,dependency_anomalies_10_cover_3,dependency_anomalies_27_PageBlocks_3,dependency_anomalies_8_celeba_1,dependency_anomalies_44_Wilt_1,dependency_anomalies_31_satimage-2_2,dependency_anomalies_38_thyroid_1,dependency_anomalies_19_landsat_2,dependency_anomalies_31_satimage-2_3,dependency_anomalies_10_cover_1,dependency_anomalies_28_pendigits_3,dependency_anomalies_41_Waveform_2,dependency_anomalies_38_thyroid_3,dependency_anomalies_22_magic.gamma_1,dependency_anomalies_2_annthyroid_2,dependency_anomalies_19_landsat_3,dependency_anomalies_30_satellite_1,dependency_anomalies_36_speech_3,dependency_anomalies_32_shuttle_1,dependency_anomalies_23_mammography_2,dependency_anomalies_38_thyroid_2,dependency_anomalies_11_donors_2,dependency_anomalies_22_magic.gamma_3
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.888830768644721,,0.583389428680639,,0.9411559494591532,,,,,0.818988430503328,,,0.8699035632360621,,,0.4123267982951578,0.5,,,0.3834031609390446,0.8355514157243222,,,0.7277144850713606,,,,0.7119057526150179,,,,,0.5,,,,0.9148220953870928,0.4178190852082242,,,,,0.3697273793195016,,,,,0.7598440491675402,,,,,0.9974364529621134,,0.3919477203802383,,,,0.5,,,0.6229535958938919,,,,,0.6631973762486052,0.6125301094352494,0.39759159161769597,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.4292890417807269,,0.5229631776559429,,0.4143947252364423,,,,,0.4186241588597644,,,0.4493323894516815,,,0.441267948956562,0.4316161778775139,,,0.4783046723295828,0.6838963700021761,,,0.4321660768450951,,,,0.4449104042124812,,,,,0.4646002217104634,,,,0.4160683792787075,0.4911269649725027,,,,,0.5804249032852545,,,,,0.4204404387707283,,,,,0.4469090097789739,,0.4431369594869947,,,,0.4568753333716375,,,0.445147106537036,,,,,0.5075294892375614,0.4683282009001628,0.4398156148154346,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.5287989291035659,,0.6500926724636504,,0.5490248225933493,,,,,0.7589076366552968,,,0.419182884812859,,,0.6818137047473898,0.4271945471511091,,,0.7070714377251465,0.4056707029912086,,,0.5065714577100613,,,,0.6694484863493597,,,,,0.7377246495782382,,,,0.8298460454848543,0.4913672413944422,,,,,0.7116847560695767,,,,,0.4775660381323073,,,,,0.4937960018095417,,0.4550144856405643,,,,0.5522878709822041,,,0.4262775963584479,,,,,0.6047469708050148,0.5978388864513041,0.4608520137475788,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.964565904851387,,0.681086428150397,,0.975673441073485,,,,,0.9767801732443432,,,0.8609842083510189,,,0.9535668973765096,0.9989603348849324,,,0.9610497146390012,0.969182198933011,,,0.7508411735007201,,,,0.7170588835912394,,,,,0.5393069707635977,,,,0.9155413245763084,0.9969997970631832,,,,,0.8438269296585184,,,,,0.9981052631167112,,,,,0.9915213407731944,,0.9853727158591066,,,,0.9319039407630848,,,0.7464821307128393,,,,,0.6608960236198419,0.6552318970353048,0.8126238377483943,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'RMSprop', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.260226380203344,,0.1628098693736517,,0.9999999999999998,,,,,0.3290910923112673,,,0.3886259769204326,,,0.437379160113849,0.8766666666666667,,,0.7843509934007671,0.9248511904761904,,,0.0677942504099215,,,,0.0313212137851421,,,,,0.1115656379761552,,,,0.1671600692340365,0.7166666666666667,,,,,0.0940245491228815,,,,,1.0,,,,,0.9664393093240352,,0.2359942841160186,,,,0.3123534505461151,,,0.0578963388393185,,,,,0.0796490796570732,0.1151804840035968,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.2691449882530843,,0.0236256353778866,,0.4564007027493522,,,,,0.2477654969743243,,,0.1081448264775197,,,0.2025629144197173,0.8744444444444445,,,0.1780323050792394,0.1001298475787331,,,0.0185920786131115,,,,0.1184854062789075,,,,,0.0073287952147928,,,,0.1800749668399876,0.6976801234940769,,,,,0.0365020489125238,,,,,0.6427455877455878,,,,,0.5098719958202717,,0.4090950226244344,,,,0.5003796073759305,,,0.0200498309014509,,,,,0.0076257320135222,0.0133193413801762,0.050518287945098383,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.2662871050071403,,0.0163311064220186,,0.2910114818392907,,,,,0.007198658824528,,,0.0626721613112023,,,0.1759566405668431,0.0048906651970421,,,0.0043108416881506,0.0402198309169917,,,0.0261679294568134,,,,0.1177879410873331,,,,,0.0142557783594727,,,,0.1298993201536574,0.0545917296893744,,,,,0.0335047273283976,,,,,0.7947907647907647,,,,,0.0052510199316444,,0.0047619047619047,,,,0.0093881963131936,,,0.017213694517562,,,,,0.0247247141100739,0.005295918153091,0.05924485451030983,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.0404947042539842,,0.0573076446546233,,0.0054049981881861,,,,,0.0091072336487897,,,0.0171115642240327,,,0.0256076862513277,0.0024730047994081,,,0.0067129588789956,0.0097117327778317,,,0.0267841787746878,,,,0.0098081432052505,,,,,0.0365683878014512,,,,0.0194640861007892,0.0026272269101092,,,,,0.0118300968982256,,,,,0.0025183995531848,,,,,0.0090631557678625,,0.0164962159584108,,,,0.0049517570835642,,,0.019691801996557,,,,,0.0337490380497688,0.0182995951161211,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.9983714173265316,,0.9875102788350956,,0.9762387803907692,,,,,1.0,,,1.0,,,1.0,0.9988088785339142,,,0.9932404128244025,1.0,,,0.964111730367017,,,,0.9449942372761088,,,,,0.9417525013101185,,,,0.8662640829917112,1.0,,,,,0.9993136938912685,,,,,0.9916042608863848,,,,,0.9988061092475924,,0.9799467118373276,,,,0.9990421254891272,,,0.9710499710472832,,,,,0.9976067512669576,0.9812667046464838,0.9975902963450458,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.9096805768424904,,0.7146113876480955,,0.8706935525394102,,,,,0.9560923757511208,,,0.8380229652127775,,,0.9489464764391744,0.9454419802348076,,,0.9001449936988021,0.9112943437634462,,,0.7165469537234368,,,,0.7274053204304793,,,,,0.5983197105909026,,,,0.9033755482890078,0.9116912028740016,,,,,0.8496273955895854,,,,,0.930301815665437,,,,,0.8832296492890226,,0.9509439083473622,,,,0.8295928837550051,,,0.6871643654032269,,,,,0.7235832954617999,0.6176019935287305,0.8211803271886968,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.6819803765975272,,0.6023144827201393,,,,,,,0.962257450270563,,,0.5,,,0.9705113932986172,0.67903853489006,,,,0.901963749314523,,,0.798164885584266,,,,0.6760803114417258,,,,,0.6621957076712861,,,,0.952449676782011,0.9994210311506369,,,,,0.8668929016206953,,,,,0.4926073319425951,,,,,0.9989750509226102,,0.5294328183074319,,,,0.9632826742584192,,,0.6821809751395003,,,,,0.6844683513189709,0.6859563049138808,0.7831021948738024,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.8358737727517667,,0.5840147988429232,,0.8802018104263843,,,,,0.9254231861417616,,,0.8078086197424794,,,0.9579962013053612,0.5,,,0.6282421694679032,0.8434678276502734,,,0.7613992889478667,,,,0.7107775244769997,,,,,0.533917460503337,,,,0.9207648856994416,,,,,,0.8092623088206348,,,,,,,,,,0.9434166798558888,,0.9608946024646609,,,,0.8303378833304534,,,0.6693941416807863,,,,,0.5545160352424976,0.5887933724593335,0.780541516055065,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.7041993106470552,,0.62227871988609,,0.5,,,,,0.8550159826197132,,,0.5584657799565541,,,0.8162120489257964,0.8806635887603719,,,0.5,0.7835668413860668,,,0.6389287249862292,,,,0.5071009649485413,,,,,0.5190497499471374,,,,0.7345371008884926,0.5491659995319825,,,,,0.6454591237831091,,,,,0.9152823676556718,,,,,0.5058459032380993,,0.7906307873681115,,,,0.8400616641235714,,,0.5129722820698183,,,,,0.594983435713589,0.5358449490186428,0.5479646402496872,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.4884239137800476,,0.5457706669218072,,0.5317093523490793,,,,,0.518372307719219,,,0.678820553572731,,,0.6497724957015056,0.4920701131233203,,,0.4529856858219934,0.7599223177588404,,,0.7035431080128709,,,,0.6664303709701992,,,,,0.6188149010269384,,,,0.6921530924025538,0.940962524678002,,,,,0.7437794661094133,,,,,0.9980396701827036,,,,,0.4565997929083926,,0.509430340623979,,,,0.5023436032418052,,,0.5875086701397403,,,,,0.5203076815932514,0.4964413083118825,0.805094491190555,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.4142400070761175,,0.3973171699983072,,0.4153847156010392,,,,,0.4282944582701071,,,0.5111516805536871,,,0.4721082725574007,0.4331159087223061,,,0.4240433526990511,0.6436570280452634,,,0.4302528694242497,,,,0.5936276379417726,,,,,0.5562470027400486,,,,0.5974722168368072,0.5276057361230166,,,,,0.5889022468900506,,,,,0.4233950330994648,,,,,0.4529559896222535,,0.4474737758764975,,,,0.4700212640917296,,,0.4697394810055411,,,,,0.576736909116246,0.4857751148684863,0.45652278991890427,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.9978847253906352,,0.9855620717189486,,0.9906567699047376,,,,,0.9942337587414458,,,0.9995461025694544,,,0.9912690114615884,1.0,,,0.993659999425468,0.998189333752886,,,0.980947275161388,,,,0.9569771291249238,,,,,0.892732856693585,,,,0.9979231675883626,1.0,,,,,0.9952265093333232,,,,,0.9999763178720332,,,,,0.9989611243451052,,0.9917976065434596,,,,0.999993363668742,,,0.957504776730643,,,,,0.9860012957046658,0.9895228856137428,0.9984965169656643,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.5,,0.5,,0.9801425617834726,,,,,0.5,,,0.5,,,0.9756470760616964,0.999394038587994,,,0.9778825878490732,0.5,,,0.5,,,,0.5,,,,,0.5,,,,0.5,0.9939597414974098,,,,,0.5,,,,,0.9997389287429108,,,,,0.5,,0.9924078825504434,,,,0.5,,,0.5,,,,,0.5,0.5,0.5,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.969545574583914,,0.7468928939379937,,0.9949150540247936,,,,,0.9930687769572434,,,0.9338103738854,,,0.988083124305991,0.9997259516036632,,,0.961152444298081,0.9445030913401689,,,0.9037487211008484,,,,0.7959269248215113,,,,,0.9255791035685196,,,,0.9572438743110608,0.9948791261574348,,,,,0.8843146979166094,,,,,0.9937045923824552,,,,,0.9997966663051924,,0.9886767339341797,,,,0.964423769617609,,,0.687290236493113,,,,,0.6266763246764445,0.6344817133051261,0.9386350692304748,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.9917724652905902,,0.9337361599081232,,0.9914353310143996,,,,,0.99738952379988,,,0.9994891307605088,,,1.0,1.0,,,0.936998573311078,0.9990041671722294,,,0.8378349598490772,,,,0.9346105828574842,,,,,0.8554456219171223,,,,0.9282179997065738,0.9999279752694146,,,,,0.9942041281266152,,,,,0.9999617314488544,,,,,1.0,,0.9903209497464506,,,,0.999840021577842,,,0.9318474896636632,,,,,0.9960456960989004,0.9842557237209096,0.9981281636173374,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.9067109295148692,,0.8314357079839141,,0.8854280833549851,,,,,0.9726530396012052,,,0.9012981122509294,,,0.960705834392892,0.9672553737406752,,,0.9352740941783464,0.9167556712961872,,,0.7334631230054283,,,,0.738330810808721,,,,,0.6248272369896558,,,,0.8955164962404553,0.9157296981662456,,,,,0.9000235027065651,,,,,0.9502612979599284,,,,,0.8457214312599313,,0.5088509074585172,,,,0.821512254945401,,,0.6782535119130626,,,,,0.758834665432234,0.6579940780336653,0.8079520187133904,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.4163494008714596,,0.0488536237936775,,0.5704489954489954,,,,,0.4357530021578009,,,0.4306970858518846,,,0.2970679723502304,0.8813455988455987,,,0.508510656010656,0.4208772507685551,,,0.0930432124008319,,,,0.1347027304016358,,,,,0.0342097539692966,,,,0.4712285426991309,1.0,,,,,0.0594149850485963,,,,,1.0,,,,,0.9063455988455988,,0.5189807414807415,,,,0.6281367243867243,,,0.0330677203016149,,,,,0.1051517854885345,0.1130710443694404,0.43589285714285714,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.9852335890714086,,0.814458968638712,,0.8850468048000566,,,,,0.9900001186387196,,,0.7751627838941421,,,0.9839127453207928,0.5,,,0.984195908487684,0.5,,,0.9610942921570196,,,,0.901712862345762,,,,,0.9333142149171832,,,,1.0,0.9936194425702104,,,,,0.9810672416898266,,,,,0.9223565157672446,,,,,0.9929290730826068,,0.7799798855678134,,,,0.9969957911661028,,,0.914619931759475,,,,,0.998666165365854,0.6209178428568156,0.9854437035723216,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.490436562602131,,0.4299589390029573,,0.4943465772521981,,,,,0.4941152966691164,,,0.5877338998626795,,,0.4693681549725373,0.4692389440610249,,,0.4317130137449788,0.656307816170768,,,0.5714985328789102,,,,0.533129749312389,,,,,0.4534545348957387,,,,0.4963461221662401,0.4154938959970403,,,,,0.5814802828109107,,,,,0.4985573987065677,,,,,0.4520555347019894,,0.4603887995882079,,,,0.4442041156297884,,,0.4839461592132643,,,,,0.403915363896824,0.4457256444498056,0.4687731285936238,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.5677975959436774,,0.570349523996454,,0.5524186821427836,,,,,0.9483916185483476,,,0.5571062717002242,,,0.4834000133344298,0.4804776900953338,,,0.5104546503358066,0.7389283161157204,,,0.7761074943820003,,,,0.7657606405562304,,,,,0.6876788963734691,,,,0.5750009659207058,0.5215672830635297,,,,,0.7574234036744857,,,,,0.9556608571721856,,,,,0.4893018047450346,,0.5229384831123451,,,,0.9541426730420112,,,0.6749016428944042,,,,,0.6811640132610371,0.8576745545626863,0.6945812113122412,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.9667985698845796,,0.7034676507484978,,0.9847276171745863,,,,,0.97387530074744,,,0.8786244446862375,,,0.9671260412098888,0.9998802764784784,,,0.9738759373980964,0.9717048449643548,,,0.7573995483532061,,,,0.7293917716484817,,,,,0.5837755317859568,,,,0.9410521022230118,0.9993741305552796,,,,,0.8478012983228549,,,,,0.9999905273465716,,,,,0.9971461221367484,,0.9873557864516131,,,,0.9686469714997238,,,0.7098124007224157,,,,,0.7079367883659975,0.5,0.7623730103672722,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.1025553832046975,,0.1200380770374732,,0.0178368418045472,,,,,0.0404091291475919,,,0.0274782629288502,,,0.0396854810244116,0.2793160324503608,,,0.0427992506422903,0.0316641802183517,,,0.0602468610975688,,,,0.0244653269707631,,,,,0.0534103802011109,,,,0.0552385619416883,0.5089935064935065,,,,,0.0284196200477358,,,,,0.4523232323232323,,,,,0.3351090198616747,,0.0465537696687997,,,,0.0175462212077885,,,0.0169553227930752,,,,,0.0327272637335968,0.0687548054818028,,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.0392741037810795,,0.0596197369648395,,,,,,,0.0131296172706211,,,0.0142777172636616,,,0.0456803407652458,,,,0.0060564090452441,0.010641735218579,,,0.0477173154255096,,,,0.0290031261056808,,,,,0.0784812459580782,,,,0.0293318859710452,,,,,,0.0309916503747284,,,,,,,,,,0.0103696611435624,,0.0186039883844077,,,,0.0136394777239017,,,0.0171847319446666,,,,,0.0294671138812291,0.0434333718016442,,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.0408401814731799,,0.0387357024314209,,0.0054249035704516,,,,,0.0092757596506542,,,0.0114541551814549,,,0.0357398694892437,0.0024899501449833,,,0.0070105100750081,0.2179010899371724,,,0.0260245514222758,,,,0.020236471185209,,,,,0.0354085795492176,,,,0.0194904181956684,0.0025785870778051,,,,,0.0309563412528755,,,,,0.0223986320813524,,,,,0.0089914010254726,,0.0164685855022081,,,,0.0050719387606441,,,0.011548143475203,,,,,0.0279456776224882,0.015297865492106,,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.0416247762220842,,0.0401934381068046,,0.0054448259275378,,,,,0.0093479007660204,,,0.0070853276999163,,,0.0196391551990248,0.0025003391450809,,,0.0070553141358487,0.2339758895171266,,,0.0267437280096496,,,,0.0198749355432099,,,,,0.0363781657185711,,,,0.0194976409679065,0.0025908729619343,,,,,0.0308633687930604,,,,,0.9666666666666666,,,,,0.0089945311533722,,0.0164971042999896,,,,0.0050990831975381,,,0.011684744032766,,,,,0.0279037687886747,0.0154827826235119,,
