,dependency_anomalies_40_vowels_3,dependency_anomalies_40_vowels_1,dependency_anomalies_40_vowels_2,dependency_anomalies_47_yeast_1,dependency_anomalies_47_yeast_2,dependency_anomalies_47_yeast_3,dependency_anomalies_20_letter_2,dependency_anomalies_20_letter_3,dependency_anomalies_20_letter_1,dependency_anomalies_6_cardio_1,dependency_anomalies_6_cardio_3,dependency_anomalies_6_cardio_2,dependency_anomalies_12_fault_3,dependency_anomalies_12_fault_1,dependency_anomalies_12_fault_2,dependency_anomalies_7_Cardiotocography_1,dependency_anomalies_7_Cardiotocography_3,dependency_anomalies_7_Cardiotocography_2,dependency_anomalies_36_speech_2,dependency_anomalies_32_shuttle_3,dependency_anomalies_8_celeba_3,dependency_anomalies_30_satellite_2,dependency_anomalies_1_ALOI_2,dependency_anomalies_33_skin_3,dependency_anomalies_23_mammography_3,dependency_anomalies_32_shuttle_2,dependency_anomalies_41_Waveform_3,dependency_anomalies_33_skin_1,dependency_anomalies_31_satimage-2_1,dependency_anomalies_44_Wilt_2,dependency_anomalies_19_landsat_1,dependency_anomalies_44_Wilt_3,dependency_anomalies_16_http_1,dependency_anomalies_1_ALOI_3,dependency_anomalies_33_skin_2,dependency_anomalies_2_annthyroid_3,dependency_anomalies_28_pendigits_1,dependency_anomalies_25_musk_3,dependency_anomalies_10_cover_2,dependency_anomalies_8_celeba_2,dependency_anomalies_23_mammography_1,dependency_anomalies_35_SpamBase_2,dependency_anomalies_36_speech_1,dependency_anomalies_25_musk_1,dependency_anomalies_22_magic.gamma_2,dependency_anomalies_5_campaign_1,dependency_anomalies_2_annthyroid_1,dependency_anomalies_30_satellite_3,dependency_anomalies_41_Waveform_1,dependency_anomalies_25_musk_2,dependency_anomalies_10_cover_3,dependency_anomalies_27_PageBlocks_3,dependency_anomalies_8_celeba_1,dependency_anomalies_44_Wilt_1,dependency_anomalies_31_satimage-2_2,dependency_anomalies_38_thyroid_1,dependency_anomalies_19_landsat_2,dependency_anomalies_31_satimage-2_3,dependency_anomalies_10_cover_1,dependency_anomalies_28_pendigits_3,dependency_anomalies_41_Waveform_2,dependency_anomalies_38_thyroid_3,dependency_anomalies_22_magic.gamma_1,dependency_anomalies_2_annthyroid_2,dependency_anomalies_19_landsat_3,dependency_anomalies_30_satellite_1,dependency_anomalies_36_speech_3,dependency_anomalies_32_shuttle_1,dependency_anomalies_23_mammography_2,dependency_anomalies_38_thyroid_2,dependency_anomalies_11_donors_2,dependency_anomalies_22_magic.gamma_3
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.5817394256591797,,0.8282966613769531,,0.7545359134674072,,,,,1.2418615818023682,,,0.965993881225586,,,1.1559021472930908,13.445181369781494,,,1.796323299407959,1.6957106590270996,,,1.6784815788269043,,,,1.6953916549682615,,,,,2.376978874206543,,,,1.9440698623657229,1.8956074714660645,,,,,1.715531826019287,,,,,1.7101409435272217,,,,,1.82227087020874,,8.066231966018677,,,,1.5595831871032717,,,3.119006872177124,,,,,2.315846443176269,3.0378870964050293,3.985304832458496,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.5425295829772949,,0.6896510124206543,,0.5843276977539062,,,,,0.6471211910247803,,,0.7473902702331543,,,0.8865082263946533,10.452080488204956,,,1.2981653213500977,1.1479785442352295,,,1.3996877670288086,,,,1.213925838470459,,,,,2.392652034759521,,,,1.2869114875793457,1.5269787311553955,,,,,1.3255503177642822,,,,,1.3214387893676758,,,,,1.6173219680786133,,3.242915391921997,,,,1.237436294555664,,,1.8935275077819824,,,,,2.497122287750244,2.4719974994659424,2.2936489582061768,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.9012961387634276,,1.023738145828247,,1.2211837768554688,,,,,1.2179780006408691,,,1.4071433544158936,,,1.5658364295959473,,,,2.0832808017730717,1.9422993659973145,,,2.152561902999878,,,,2.148831844329834,,,,,2.10671067237854,,,,2.420484781265259,2.116915464401245,,,,,2.054278612136841,,,,,,,,,,2.468473196029663,,5.619625568389893,,,,2.1808109283447266,,,4.114943742752075,,,,,,4.083908557891846,7.758667469024658,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.931633234024048,,1.1297273635864258,,1.1892969608306885,,,,,1.256399393081665,,,1.5488934516906738,,,1.6275737285614014,13.033568859100342,,,2.0043210983276367,2.0259032249450684,,,2.813722610473633,,,,3.527562141418457,,,,,2.7702598571777344,,,,2.405934810638428,1.9107797145843504,,,,,3.1399879455566406,,,,,5.987584114074707,,,,,2.518932580947876,,3.500065565109253,,,,2.352890968322754,,,5.891410112380981,,,,,11.629596710205078,5.652263641357422,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,1.4895000457763672,,1.79042649269104,,1.8925232887268064,,,,,2.1134936809539795,,,2.3957831859588623,,,2.535287618637085,12.869452476501465,,,3.834098100662232,3.7056052684783936,,,3.895772218704224,,,,3.937199592590332,,,,,3.843894243240357,,,,3.925936937332153,4.163264989852905,,,,,3.958006858825684,,,,,9.939942836761476,,,,,4.084502935409546,,3.901358366012573,,,,4.132362604141235,,,8.48115873336792,,,,,12.904717922210692,7.859020233154297,15.435935497283936,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.5890038013458252,,0.8404498100280762,,0.8268172740936279,,,,,0.9115359783172609,,,0.8815197944641113,,,0.9368410110473632,8.182985305786133,,,1.7247471809387207,1.7127318382263184,,,1.4864754676818848,,,,1.934551477432251,,,,,1.7866520881652832,,,,1.7785365581512451,1.6339826583862305,,,,,1.555565595626831,,,,,4.912806510925293,,,,,1.7944486141204834,,2.055375099182129,,,,1.895363569259644,,,2.220036029815674,,,,,8.491052389144897,2.6238837242126465,3.7895777225494385,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.7192249298095703,,0.908867120742798,,0.998706579208374,,,,,1.0876336097717283,,,1.2339060306549072,,,1.3974812030792236,8.8197181224823,,,1.9558777809143064,1.904264211654663,,,2.0339343547821045,,,,2.194087028503418,,,,,2.9875175952911377,,,,1.9711084365844729,1.926435470581055,,,,,1.8955817222595213,,,,,4.615871906280518,,,,,2.3632423877716064,,1.942307949066162,,,,2.1536552906036377,,,3.826131820678711,,,,,3.5533270835876465,3.8090548515319824,6.722164630889893,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.6289606094360352,,0.7177555561065674,,0.8692104816436768,,,,,0.9462976455688475,,,0.8422462940216064,,,1.0042352676391602,12.99024534225464,,,1.576073408126831,1.810352087020874,,,1.7054753303527832,,,,1.7883052825927734,,,,,2.3327739238739014,,,,1.7490429878234863,1.594564437866211,,,,,1.7718040943145752,,,,,5.778878927230835,,,,,1.4721105098724363,,1.6549770832061768,,,,1.6987974643707275,,,2.953139305114746,,,,,8.88211965560913,2.431238889694214,3.7187581062316895,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.8903279304504395,,1.2441210746765137,,1.1086268424987793,,,,,1.314134120941162,,,1.1804838180541992,,,1.461714267730713,7.225112199783325,,,2.1335620880126958,1.7589929103851318,,,2.452465534210205,,,,2.5624916553497314,,,,,3.937790632247925,,,,2.416428804397583,1.767282009124756,,,,,2.3522818088531494,,,,,2.47339940071106,,,,,2.0778908729553223,,2.0115370750427246,,,,2.116304397583008,,,6.315948486328125,,,,,8.442988634109497,5.880295991897583,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.7555966377258301,,0.8242533206939697,,0.9213569164276124,,,,,1.0691347122192385,,,1.0749726295471191,,,1.5532777309417725,9.10114049911499,,,2.095651149749756,1.6976039409637451,,,1.8940060138702397,,,,1.8654217720031736,,,,,2.238730907440185,,,,1.9141497611999512,1.9360804557800293,,,,,2.1494901180267334,,,,,2.016958951950073,,,,,1.9708218574523928,,2.8373985290527344,,,,1.98095703125,,,3.6545562744140634,,,,,9.33445119857788,3.0154778957366943,6.596257925033569,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.8447520732879639,,0.9930381774902344,,1.0207219123840332,,,,,1.2054164409637451,,,1.2244389057159424,,,1.478827714920044,9.253451824188232,,,2.125082492828369,1.9255938529968264,,,2.203171730041504,,,,2.336397409439087,,,,,2.0485620498657227,,,,2.084503412246704,2.0905935764312744,,,,,1.9279861450195312,,,,,1.9870023727416992,,,,,2.0278961658477783,,5.195671081542969,,,,2.024141550064087,,,3.896745204925537,,,,,9.106873035430908,3.536369562149048,6.655655860900879,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.7190830707550049,,0.7859270572662354,,0.7747924327850342,,,,,0.8574929237365723,,,0.8479461669921875,,,1.0166983604431152,2.544766426086426,,,1.6810665130615234,1.5480895042419434,,,1.626286506652832,,,,1.57694673538208,,,,,1.5346300601959229,,,,1.8982384204864504,1.593496799468994,,,,,1.5246353149414062,,,,,1.4971113204956057,,,,,1.6657278537750244,,3.818936109542847,,,,1.7086811065673828,,,2.583770751953125,,,,,8.48670220375061,3.11564302444458,3.6388704776763916,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.7243044376373291,,0.8844289779663086,,0.9768078327178956,,,,,1.014807939529419,,,1.0830354690551758,,,1.309379816055298,1.8952033519744875,,,1.859679937362671,1.9284584522247317,,,2.0122830867767334,,,,1.9117863178253172,,,,,1.940903902053833,,,,2.023282766342163,1.909193515777588,,,,,1.962812900543213,,,,,1.9238364696502688,,,,,2.1262927055358887,,1.9380991458892824,,,,2.0238921642303467,,,4.247219085693359,,,,,6.623185157775879,4.233583211898804,6.215557336807251,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,1.4159629344940186,,1.6189653873443604,,1.500063419342041,,,,,1.789207935333252,,,2.0595059394836426,,,2.369800090789795,3.3402440547943115,,,3.1773247718811035,2.72452449798584,,,4.122472524642944,,,,4.579117774963379,,,,,5.110454797744751,,,,4.079517364501953,2.8118395805358887,,,,,3.8772923946380615,,,,,6.522351026535034,,,,,3.460103273391724,,7.648953199386597,,,,3.5243358612060547,,,8.046125650405884,,,,,12.717241764068604,8.07816195487976,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.688204288482666,,0.9046149253845216,,1.0469837188720703,,,,,1.0779023170471191,,,1.1529884338378906,,,1.338113784790039,6.181385040283203,,,1.9364314079284668,1.8124783039093015,,,1.840360641479492,,,,2.062106132507324,,,,,1.929651498794556,,,,1.863011121749878,1.964836835861206,,,,,2.0008931159973145,,,,,5.57854437828064,,,,,2.012211799621582,,4.964290142059326,,,,2.141613483428955,,,3.693683862686157,,,,,1.9757673740386963,3.636861085891724,6.549022197723389,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.5877208709716797,,0.5742990970611572,,0.6887805461883545,,,,,0.7539434432983398,,,0.7605869770050049,,,0.8812670707702637,7.634816646575928,,,1.2373008728027344,1.2808029651641846,,,1.2728748321533203,,,,1.428109884262085,,,,,1.2778682708740234,,,,1.3882629871368408,1.3506252765655518,,,,,1.6412301063537598,,,,,1.432129144668579,,,,,1.3638253211975098,,3.7285244464874263,,,,1.709301233291626,,,2.300459384918213,,,,,1.3407261371612549,2.482296705245972,2.990333318710327,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.5364603996276855,,0.8514504432678223,,0.8373239040374756,,,,,0.988844394683838,,,0.9116206169128418,,,1.0975520610809326,15.3199725151062,,,1.8654484748840328,1.6492350101470947,,,1.7750244140625,,,,1.6867117881774902,,,,,3.124951839447021,,,,1.7237777709960938,1.5625159740447998,,,,,2.004633903503418,,,,,1.8028128147125244,,,,,1.7645258903503418,,1.729053974151611,,,,1.9269983768463133,,,3.0263783931732178,,,,,2.1862075328826904,2.774780750274658,3.8887596130371094,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.6045849323272705,,0.6357395648956299,,0.6920773983001709,,,,,0.7611589431762695,,,0.8011622428894043,,,0.8760175704956055,10.57332706451416,,,1.349714994430542,1.4600961208343506,,,1.4383258819580078,,,,1.4000787734985352,,,,,1.9501821994781492,,,,1.408050298690796,1.4289608001708984,,,,,1.4710171222686768,,,,,1.3212144374847412,,,,,1.4333128929138184,,1.3571743965148926,,,,1.5241801738739014,,,2.288639545440674,,,,,1.4048104286193848,2.3978281021118164,3.05450701713562,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.671992301940918,,0.8012697696685791,,0.7844293117523193,,,,,0.9090776443481444,,,0.7802655696868896,,,1.0917348861694336,15.06668782234192,,,1.6600143909454346,1.5532779693603516,,,1.7033798694610596,,,,1.7414796352386477,,,,,1.3344223499298096,,,,1.6004223823547363,1.5551824569702148,,,,,1.8855514526367188,,,,,,,,,,1.5834496021270752,,1.72963285446167,,,,1.4010953903198242,,,2.356618881225586,,,,,1.6116859912872314,2.492192029953003,3.6450045108795166,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.7223742008209229,,0.9550976753234864,,0.9029803276062012,,,,,1.094329595565796,,,1.077747106552124,,,1.2389605045318604,10.845858335494995,,,1.8306705951690676,1.7474262714385986,,,1.8423824310302732,,,,1.9307153224945068,,,,,3.786155462265015,,,,1.79677152633667,1.821268081665039,,,,,1.8945128917694087,,,,,1.867058277130127,,,,,1.898427963256836,,1.953753471374512,,,,2.664791345596313,,,3.71050763130188,,,,,1.934169054031372,4.016014814376831,6.156595230102539,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.6545112133026123,,0.7079405784606934,,0.6685919761657715,,,,,1.008446455001831,,,1.0310320854187012,,,1.1284339427947998,4.473134994506836,,,1.384462833404541,1.3023109436035156,,,1.7505974769592283,,,,1.970759630203247,,,,,4.203608512878418,,,,1.5331194400787354,1.2505388259887695,,,,,1.9296379089355469,,,,,3.3608639240264893,,,,,1.6755273342132568,,1.4597272872924805,,,,2.1186888217926025,,,3.5211191177368164,,,,,1.8935184478759768,4.333315134048462,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.8345401287078857,,0.940903663635254,,1.0440077781677246,,,,,1.121931552886963,,,1.3148760795593262,,,1.4675962924957275,3.5074923038482666,,,2.075967311859131,1.997968673706055,,,2.1682724952697754,,,,2.1347439289093018,,,,,3.424318790435791,,,,2.0501835346221924,1.946266889572144,,,,,2.157187461853028,,,,,5.930644750595093,,,,,2.3828492164611816,,2.156015157699585,,,,2.2145345211029053,,,1.7694435119628906,,,,,2.0268893241882324,3.971571207046509,5.970640420913696,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.7510771751403809,,0.6877026557922363,,0.8549740314483643,,,,,1.021135330200195,,,1.1175334453582764,,,1.0740587711334229,8.35179853439331,,,1.5478131771087646,1.552375316619873,,,1.6112394332885742,,,,1.808326244354248,,,,,1.7166574001312256,,,,1.7533197402954102,1.6847639083862305,,,,,1.7708964347839355,,,,,5.654292106628418,,,,,1.7691476345062256,,1.6488690376281738,,,,1.6665492057800293,,,1.104252576828003,,,,,1.6633188724517822,3.1246042251586914,3.699463129043579,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.8078529834747314,,0.8921470642089844,,0.7995622158050537,,,,,1.0383436679840088,,,1.1124470233917236,,,1.2769734859466553,6.301600217819214,,,1.8578951358795168,1.8754894733428955,,,1.856569766998291,,,,1.8472812175750728,,,,,1.941515684127808,,,,1.757230281829834,2.116857051849365,,,,,1.914472341537476,,,,,4.758193016052246,,,,,1.8289947509765625,,1.89096474647522,,,,2.414743661880493,,,1.41747784614563,,,,,1.771111249923706,4.201907873153687,5.3280510902404785,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.8793818950653076,,0.8681542873382568,,0.8653919696807861,,,,,1.0462186336517334,,,1.129178524017334,,,1.2023260593414309,6.3020641803741455,,,1.5671863555908203,1.667954921722412,,,2.354112148284912,,,,2.389700174331665,,,,,2.358919143676758,,,,2.003021001815796,1.704256534576416,,,,,2.3455097675323486,,,,,2.271525382995605,,,,,1.794846773147583,,1.6724035739898682,,,,3.4818484783172607,,,1.63724946975708,,,,,2.272246599197388,5.0548412799835205,,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,1.0178272724151611,,1.2245075702667236,,1.131256103515625,,,,,1.3355119228363037,,,1.3998701572418213,,,1.593226432800293,9.013149499893188,,,1.9540445804595947,2.055938243865967,,,2.603485107421875,,,,2.895118236541748,,,,,2.896430492401123,,,,2.482641696929932,2.0829851627349854,,,,,2.956594705581665,,,,,5.502837181091309,,,,,2.326666116714477,,2.309675693511963,,,,4.34022331237793,,,3.869969606399536,,,,,3.01854944229126,6.041643142700195,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.8734807968139648,,1.1210477352142334,,1.0931429862976074,,,,,1.2992064952850342,,,1.344360113143921,,,1.376439332962036,2.1986300945281982,,,2.157335042953491,2.157347679138184,,,2.1100547313690186,,,,2.3465888500213623,,,,,4.216264486312866,,,,2.0853817462921143,2.182578563690185,,,,,2.41862416267395,,,,,5.289003610610962,,,,,2.10831069946289,,2.452130079269409,,,,4.802549839019775,,,3.2079577445983887,,,,,2.231394529342652,4.971664905548096,6.76244592666626,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.8560123443603516,,1.174848556518555,,1.0770583152770996,,,,,1.3513636589050293,,,1.3271279335021973,,,1.416682481765747,4.768578767776489,,,2.191441297531128,2.0558252334594727,,,2.183732748031616,,,,2.326470375061035,,,,,2.170163154602051,,,,2.2380428314208984,2.089718103408813,,,,,2.2848784923553467,,,,,2.0691142082214355,,,,,2.5233426094055176,,2.1288371086120605,,,,3.938733339309693,,,2.6063342094421387,,,,,2.14923095703125,3.8523411750793457,6.8536951541900635,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.7698073387145996,,1.0290231704711914,,0.7984962463378906,,,,,1.0931222438812256,,,1.0358879566192627,,,1.1270341873168943,12.426623821258543,,,1.2828302383422852,1.429779052734375,,,1.955493211746216,,,,2.4680416584014893,,,,,4.462465524673462,,,,1.7263658046722412,1.6080808639526367,,,,,2.039346694946289,,,,,1.5162632465362549,,,,,1.7090928554534912,,1.6605851650238037,,,,3.2045063972473145,,,5.960641145706177,,,,,2.267630815505981,3.24583101272583,,
