,20_letter_local_2,38_thyroid_local_1,24_mnist_local_3,30_satellite_local_1,33_skin_local_1,28_pendigits_local_3,9_census_local_3,22_magic.gamma_local_1,35_SpamBase_local_2,44_Wilt_local_1,22_magic.gamma_local_3,27_PageBlocks_local_1,36_speech_local_2,25_musk_local_3,7_Cardiotocography_local_1,35_SpamBase_local_1,1_ALOI_local_1,11_donors_local_2,5_campaign_local_2,38_thyroid_local_2,12_fault_local_3,27_PageBlocks_local_2,41_Waveform_local_3,28_pendigits_local_1,32_shuttle_local_3,23_mammography_local_1,47_yeast_local_1,23_mammography_local_3,3_backdoor_local_2,23_mammography_local_2,40_vowels_local_3,7_Cardiotocography_local_2,36_speech_local_1,36_speech_local_3,28_pendigits_local_2,41_Waveform_local_1,1_ALOI_local_3,26_optdigits_local_1,47_yeast_local_3,2_annthyroid_local_2,30_satellite_local_2,3_backdoor_local_1,30_satellite_local_3,25_musk_local_2,12_fault_local_2,26_optdigits_local_2,8_celeba_local_1,35_SpamBase_local_3,5_campaign_local_1,31_satimage-2_local_2,20_letter_local_1,40_vowels_local_2,27_PageBlocks_local_3,5_campaign_local_3,32_shuttle_local_2,19_landsat_local_3,20_letter_local_3,47_yeast_local_2,24_mnist_local_2,2_annthyroid_local_3,3_backdoor_local_3,1_ALOI_local_2,38_thyroid_local_3,12_fault_local_1,9_census_local_2,44_Wilt_local_2,19_landsat_local_2,7_Cardiotocography_local_3,33_skin_local_3,44_Wilt_local_3,40_vowels_local_1,33_skin_local_2,11_donors_local_3,11_donors_local_1,41_Waveform_local_2,31_satimage-2_local_1,8_celeba_local_2,32_shuttle_local_1,19_landsat_local_1,2_annthyroid_local_1,9_census_local_1,26_optdigits_local_3,22_magic.gamma_local_2,31_satimage-2_local_3,25_musk_local_1,8_celeba_local_3,24_mnist_local_1
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9994618834080717,,,,,,,,1.0,,,,1.0,,,,,0.9000477326968974,1.0,0.8681622911694511,,0.9840572792362768,,,,,,,1.0,0.8271121718377088,,0.9930800542740841,,,0.9974224343675417,,,,,0.9826252983293556,0.9524582338902148,,,0.8933651551312649,0.9983739837398374,1.0,,,,0.9999045346062052,,0.9925049309664694,,,0.8366587112171837,,,0.9910939012584705,1.0,,,1.0,,,1.0,0.9726014319809069,0.9212410501193318,,,,,0.9601909307875895,,,1.0,,1.0,,,,,,0.99618138424821,,,,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",1.0,,,,,,,,0.9979539641943734,,,,,,,,,0.9180963207937164,1.0,0.8479766678818812,,0.850271107668474,,,,,,,,0.7934104258443465,,0.9854741896758703,,,0.9982336411079887,,,,,0.9807555238774055,0.9905133928571428,,,,0.9730366492146597,,,,,1.0,,1.0,,,0.9842993396918561,,,0.8360311750599521,1.0,,,1.0,,,,0.7748750892219842,0.9960277136258661,,,,,0.8410994764397905,,,1.0,,,,,,,,0.9778289221327197,,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,0.7839618138424821,,,,,,,,,0.6777088305489261,,0.6429594272076372,,0.7822434367541766,,,,,,,,0.7614319809069213,,0.7351424694708276,,,0.8289260143198091,,,,,0.7292601431980907,0.7775656324582338,,,,0.6310421286031043,,,,,0.7784248210023867,,0.7011834319526628,,,0.6753221957040574,,,0.6968054211035817,0.9711694510739857,,,0.8743675417661099,,,,0.72,0.5448210023866349,,,,,0.5548448687350835,,,0.995417661097852,,,,,,,,0.6845823389021479,,,,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.29371231696813094,,,,,,,,0.24987212276214832,,,,,,,,,0.7714964861513022,0.03718797758532855,0.46181188479766677,,0.8703330751355538,,,,,,,,0.5684654919236417,,0.6932773109243697,,,0.22055399437976717,,,,,0.829151817533856,0.7175223214285715,,,,0.4238219895287958,,,,,0.6273809523809524,,0.9974916387959867,,,0.48495964783565665,,,0.5505095923261392,0.9861922464152948,,,0.16847569608305804,,,,0.6228408279800143,0.4635565819861432,,,,,0.44371727748691103,,,0.9912935323383084,,,,,,,,0.37307249712313006,,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9969506726457399,,,,,,,,0.5,,,,1.0,,,,,0.5,0.9989498806682577,0.5,,0.5,,,,,,,1.0,0.5,,0.5,,,0.8756085918854415,,,,,0.5,0.8590930787589499,,,1.0,0.5,0.9992362768496419,,,,0.5,,0.5,,,0.5,,,0.5,1.0,,,0.5,,,1.0,0.5,0.5,,,,,0.5,,,0.9994272076372315,,1.0,,,,,,0.5,,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9956299141346096,,,,,,,,0.02614703721213709,,,,1.0,,,,,0.15256019275351587,0.6505718240383684,0.43592380995779245,,0.14783340263498157,,,,,,,1.0,0.22989581968660466,,0.1725579423715271,,,0.14730321654581596,,,,,0.13249297964809953,0.8623696606877381,,,0.40492307517045356,0.19636552644502459,0.9988382385609561,,,,0.8211305472172066,,0.1634143684667126,,,0.20461366704450304,,,0.2537965436809863,0.06610853207716974,,,0.04932530573418926,,,0.7330173557908648,0.4066519329463833,0.7096627383074828,,,,,0.33191175716702453,,,0.15506541885726327,,0.9994511309459391,,,,,,0.2904006015003332,,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'RMSprop', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9978089243700858,,,,,,,,0.9980280358393948,,,,0.6885274064285348,,,,,0.98303313378256,0.9987862908049054,0.418212473157478,,0.9373145516373228,,,,,,,1.0,0.8755062912605875,,0.967695597502803,,,0.8954282557059939,,,,,0.9673039000689219,0.9373004254931333,,,0.9999482800849847,0.895604140480026,0.922826481963534,,,,0.8051716497399765,,0.8662589622990169,,,0.5357763968079471,,,0.42776282015839356,0.999916838022112,,,0.9991223563319871,,,1.0,0.7003279771703282,0.836504462836279,,,,,0.8476627496995346,,,0.951711598817505,,0.9848907217434396,,,,,,0.6687460199019144,,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9989470932453899,,,,,,,,0.9987594055627388,,,,1.0,,,,,0.9562048518748468,0.9994324479810437,0.975681387096223,,0.8567057603909752,,,,,,,1.0,0.9383578357380056,,0.9976802799865235,,,0.996088652946839,,,,,0.9778766354714316,0.994823223836729,,,1.0,0.9819792211225882,0.9995226730310263,,,,1.0,,0.998230882049726,,,0.9809563627457123,,,0.9161756891880621,1.0,,,0.9991585830566014,,,1.0,0.8729496870033777,1.0,,,,,0.8467297406599416,,,0.9995226730310263,,1.0,,,,,,0.9797975632401273,,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9973094170403588,,,,,,,,0.9960859188544152,,,,1.0,,,,,0.9400477326968973,0.9991408114558473,0.33914081145584724,,0.1662529832935561,,,,,,,1.0,0.926109785202864,,0.1462686567164179,,,0.9652505966587112,,,,,0.9100715990453461,0.9544630071599045,,,1.0,0.9354028085735403,0.9990453460620525,,,,0.9750835322195703,,0.996844181459566,,,0.9682100238663485,,,0.8822846079380445,0.9993317422434367,,,0.6161336515513126,,,1.0,0.4427684964200477,0.9732696897374702,,,,,0.6454415274463008,,,0.9991408114558473,,0.9999045346062052,,,,,,0.26582338902147973,,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.996578254137425,,,,,,,,0.5,,,,1.0,,,,,0.871339306565809,0.9991517478255422,0.5789792721618127,,0.8089871896377897,,,,,,,1.0,0.7460964565022984,,0.6697206578431392,,,0.8751214677519494,,,,,0.6244858482236942,0.8590974077386209,,,1.0,0.8633596797568459,0.9991419506610237,,,,0.8094180370355603,,0.8410040498115146,,,0.6892592318339494,,,0.8048991227535849,1.0,,,0.6023375351017595,,,1.0,0.5904165503728049,0.5,,,,,0.6015166238515388,,,0.9974736986004864,,0.9995285968979443,,,,,,0.5943885031413583,,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9964045124575198,,,,,,,,0.07320304623464209,,,,0.9988888192707948,,,,,0.19142850633113276,0.0074057450117053425,0.4142787976828567,,0.15887628801385273,,,,,,,0.0,0.2536623737618264,,0.3669403537388916,,,0.1867853338725571,,,,,0.13740420708471698,0.8720462972983749,,,0.9993435899772729,0.18773916221323067,0.998944868165481,,,,0.2392489220271017,,0.23498340783274785,,,0.2275833470987292,,,0.2696541713015503,0.5041922750496978,,,0.1672412437842118,,,0.0,0.41910857194935097,0.32606057153923707,,,,,0.3295685260393823,,,0.15122538604815416,,0.9994303974117259,,,,,,0.32984341624848346,,,,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",1.0,,,,,,,,0.5,,,,,,,,,0.8913807358412568,1.0,0.5,,0.5,,,,,,,,0.5,,0.5,,,0.9475712565234845,,,,,0.5,0.9264508928571429,,,,0.8884816753926701,,,,,0.9986607142857143,,0.9983277591973244,,,0.5,,,0.5,1.0,,,0.9988988516595878,,,,0.5,0.5,,,,,0.5,,,1.0,,,,,,,,0.5,,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.460361559653321,,,,,,,,0.2531922237854649,,,,0.9597334259886877,,,,,0.5995896582954072,0.14696339164165162,0.4303803236481906,,0.8396359100255751,,,,,,,0.048459737641047856,0.5724831824835812,,0.2935863423722635,,,0.2574644710385564,,,,,0.6600153792698834,0.75891479314882,,,0.40026224503164143,0.45712874786478164,0.21603226229059985,,,,0.769573880303712,,0.48074977922497275,,,0.5068291932718543,,,0.5587987506196765,0.0751784280107769,,,0.3715918683534498,,,0.035838483490068976,0.5895297930633796,0.47683733858886657,,,,,0.6544510455055508,,,0.9511636411275853,,0.29381696390428397,,,,,,0.3553534099258947,,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9492239940477387,,,,,,,,0.9863703214267405,,,,1.0,,,,,0.8745851299548305,0.998578499780703,0.6515387813922227,,0.8298268977734234,,,,,,,1.0,0.8007454958675332,,0.9239748586535682,,,0.8389738039769654,,,,,0.9054459703464893,0.7807166739765665,,,0.9892345110816183,0.8515226353634229,0.998402606501444,,,,0.8470910965419427,,0.8219950281852876,,,0.8098183537345994,,,0.7894186895376112,0.9980717813181743,,,0.9894582509782924,,,1.0,0.6096338024959985,0.850216847705356,,,,,0.7540825126309374,,,0.9061930611012696,,0.9992456183320898,,,,,,0.7683105017629199,,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.6887892376681615,,,,,,,,0.8104057279236278,,,,1.0,,,,,0.5000477326968974,0.9610501193317422,0.541288782816229,,0.7888305489260143,,,,,,,0.999618138424821,0.7756085918854416,,0.4936227951153324,,,0.8370405727923628,,,,,0.6414319809069212,0.7543675417661098,,,0.9763245823389021,0.7145602365114561,0.26357995226730313,,,,0.3242959427207637,,0.4735700197238659,,,0.7488305489260143,,,0.41761858664085194,0.8033412887828163,,,0.5936038186157517,,,0.9938902147971361,0.5952267303102625,0.5502625298329356,,,,,0.5936992840095465,,,0.8067780429594272,,0.8262529832935562,,,,,,0.5730787589498806,,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9991031390134528,,,,,,,,0.9995226730310263,,,,0.9999633175933151,,,,,0.9994335871862202,0.9995226730310263,0.9872481929357887,,0.8189119451358786,,,,,,,1.0,0.9959756437933255,,0.9998748087611775,,,1.0,,,,,0.9997218060958869,0.9911235411053708,,,1.0,1.0,1.0,,,,1.0,,0.9990138067061144,,,0.9603488246250591,,,0.9985699412139006,1.0,,,1.0,,,1.0,0.9995648236225586,0.9995452292935219,,,,,0.8911519073142669,,,1.0,,1.0,,,,,,1.0,,,,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.958656330749354,,,,,,,,0.7989769820971867,,,,,,,,,0.7883422902025631,1.0,0.5690849434925265,,0.8648334624322231,,,,,,,,0.8048825256975036,,0.7082833133253302,,,0.8672019269369731,,,,,0.658624376336422,0.7224330357142857,,,,0.6831151832460733,,,,,0.6321428571428571,,0.9803511705685618,,,0.7410858400586942,,,0.7880695443645085,0.9936271906532129,,,0.9652351738241309,,,,0.5961456102783727,0.5570438799076213,,,,,0.599825479930192,,,1.0,,,,,,,,0.7613348676639816,,,,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",1.0,,,,,,,,0.9973145780051151,,,,,,,,,0.8936544026457214,1.0,0.5,,0.49864446165762977,,,,,,,,0.5,,0.5,,,0.9295062224006423,,,,,0.5,0.909375,,,,0.8828534031413612,,,,,0.9982142857142857,,0.9979096989966555,,,0.5,,,0.7991606714628297,1.0,,,0.9985842378480415,,,,0.5,0.5,,,,,0.5,,,1.0,,,,,,,,0.5,,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",1.0,,,,,,,,1.0,,,,1.0,,,,,0.9806205250596659,1.0,0.9978042959427207,,0.761909307875895,,,,,,,1.0,0.7766109785202864,,0.994708276797829,,,0.9994272076372315,,,,,0.9959904534606205,0.9999045346062052,,,1.0,0.9992609016999261,1.0,,,,1.0,,1.0,,,0.9879713603818616,,,0.9816069699903194,1.0,,,0.9996181384248211,,,1.0,0.7775656324582338,0.9922673031026253,,,,,0.9666825775656324,,,0.9994272076372316,,1.0,,,,,,0.9957040572792363,,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.993542600896861,,,,,,,,0.9937947494033413,,,,1.0,,,,,0.943198090692124,0.9991408114558473,0.8096420047732699,,0.8240572792362768,,,,,,,1.0,0.9243914081145584,,0.9476255088195387,,,0.9924582338902148,,,,,0.9663961813842481,0.8888782816229117,,,1.0,0.9463414634146341,0.9990453460620525,,,,0.992744630071599,,0.9932938856015779,,,0.7895942720763724,,,0.9293320425943853,1.0,,,0.9985680190930788,,,1.0,0.848019093078759,0.9840572792362768,,,,,0.8136515513126492,,,0.9995226730310262,,0.9994272076372315,,,,,,0.9691646778042959,,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9969506726457399,,,,,,,,0.9976133651551312,,,,1.0,,,,,0.9424343675417662,0.9985680190930788,0.5767541766109786,,0.7950357995226731,,,,,,,0.9999999999999999,0.7748926014319809,,0.9476255088195387,,,0.9570405727923629,,,,,0.9074940334128877,0.8821002386634844,,,1.0,0.866518847006652,0.9990453460620525,,,,0.8034367541766112,,0.6915187376725839,,,0.777565632458234,,,0.7982575024201355,1.0,,,0.9985680190930787,,,1.0,0.553508353221957,0.9896897374701671,,,,,0.6363723150357995,,,0.8066348448687352,,0.9996181384248211,,,,,,0.7273508353221957,,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9982368436928151,,,,,,,,0.9986675856255091,,,,1.0,,,,,0.9934887588929204,1.0,0.9795756460717358,,0.975901481536332,,,,,,,1.0,0.971035024863153,,0.9978225009159212,,,0.9976188333399787,,,,,0.9868579012423032,0.9985584497695958,,,1.0,0.9998426753064145,0.9995226730310263,,,,1.0,,0.9964082723527421,,,0.9689726078115298,,,0.986522211361939,1.0,,,0.9989658295407294,,,1.0,0.7549854466538696,1.0,,,,,0.7557888141443714,,,0.9995226730310263,,1.0,,,,,,0.9787545069804797,,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9965766454181665,,,,,,,,0.996657344170972,,,,1.0,,,,,0.9417642870569204,0.9985680190930787,0.5739798702445303,,0.8015121809513502,,,,,,,1.0,0.7792752376666799,,0.9485615894868815,,,0.8449698965032097,,,,,0.9009167184055684,0.8791084580288333,,,1.0,0.8710942642585063,0.9985680190930788,,,,0.7992262518440884,,0.6905142599270957,,,0.7669010771184944,,,0.7951192449739432,1.0,,,0.9985680190930788,,,1.0,0.552949914844413,0.9861272150420651,,,,,0.6484394597889053,,,0.8202454987155461,,0.9995226730310263,,,,,,0.8241887435136506,,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9397011803977557,,,,,,,,0.9891281093181288,,,,1.0,,,,,0.8666593377800309,0.9984627565347657,0.6451292713074088,,0.8604355181389944,,,,,,,1.0,0.7853997186163213,,0.8983005289329841,,,0.8742808482521746,,,,,0.8511760584640096,0.8028492660670651,,,0.9670956533626489,0.842203332333666,0.9975051406633592,,,,0.8510860612550624,,0.8234509762730062,,,0.80006994719784,,,0.8001722443020216,0.9995718866946531,,,0.9815239147646687,,,1.0,0.6085910879979038,0.7884362700144111,,,,,0.671888517381423,,,0.8741870916661446,,0.9838784240235587,,,,,,0.7529054858425277,,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9979979488829456,,,,,,,,0.7630612721504205,,,,1.0,,,,,0.9946076862173262,0.849466339335046,0.9928223238646396,,0.9741206760043517,,,,,,,1.0,0.9711311737800536,,0.9987476273498671,,,0.9996110753527263,,,,,0.994332454246672,0.9976224787965436,,,0.998555032154066,0.6132248885480187,0.9987792277328108,,,,0.9852748617289717,,0.9978982606429124,,,0.9416829478073148,,,0.994479373323125,1.0,,,0.4922714042412609,,,0.8758964690335553,0.6290169228928977,0.5278919577810561,,,,,0.9247135753384863,,,0.9985413616919476,,0.99926794675355,,,,,,0.8633965402338789,,,,
