,20_letter_local_2,38_thyroid_local_1,24_mnist_local_3,30_satellite_local_1,33_skin_local_1,28_pendigits_local_3,9_census_local_3,22_magic.gamma_local_1,35_SpamBase_local_2,44_Wilt_local_1,22_magic.gamma_local_3,27_PageBlocks_local_1,36_speech_local_2,25_musk_local_3,7_Cardiotocography_local_1,35_SpamBase_local_1,1_ALOI_local_1,11_donors_local_2,5_campaign_local_2,38_thyroid_local_2,12_fault_local_3,27_PageBlocks_local_2,41_Waveform_local_3,28_pendigits_local_1,32_shuttle_local_3,23_mammography_local_1,47_yeast_local_1,23_mammography_local_3,3_backdoor_local_2,23_mammography_local_2,40_vowels_local_3,7_Cardiotocography_local_2,36_speech_local_1,36_speech_local_3,28_pendigits_local_2,41_Waveform_local_1,1_ALOI_local_3,26_optdigits_local_1,47_yeast_local_3,2_annthyroid_local_2,30_satellite_local_2,3_backdoor_local_1,30_satellite_local_3,25_musk_local_2,12_fault_local_2,26_optdigits_local_2,8_celeba_local_1,35_SpamBase_local_3,5_campaign_local_1,31_satimage-2_local_2,20_letter_local_1,40_vowels_local_2,27_PageBlocks_local_3,5_campaign_local_3,32_shuttle_local_2,19_landsat_local_3,20_letter_local_3,47_yeast_local_2,24_mnist_local_2,2_annthyroid_local_3,3_backdoor_local_3,1_ALOI_local_2,38_thyroid_local_3,12_fault_local_1,9_census_local_2,44_Wilt_local_2,19_landsat_local_2,7_Cardiotocography_local_3,33_skin_local_3,44_Wilt_local_3,40_vowels_local_1,33_skin_local_2,11_donors_local_3,11_donors_local_1,41_Waveform_local_2,31_satimage-2_local_1,8_celeba_local_2,32_shuttle_local_1,19_landsat_local_1,2_annthyroid_local_1,9_census_local_1,26_optdigits_local_3,22_magic.gamma_local_2,31_satimage-2_local_3,25_musk_local_1,8_celeba_local_3,24_mnist_local_1
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5,,,,,,,,0.06776049003286805,,,,,,,,,0.012505474933194037,1.0,0.010014571063356728,,0.055928518975090345,,,,,,,,0.022952573717748122,,0.2425284102887501,,,0.030724516624159093,,,,,0.009002762114259247,0.04536543877362172,,,,0.033203403914130375,,,,,0.034911159183145204,,0.16666666666666669,,,0.03649645353394017,,,0.04386822923811132,1.0,,,0.0024224623205601676,,,,0.026824304718539353,0.11512851331160578,,,,,0.03439577663275555,,,1.0,,,,,,,,0.017082813096423167,,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",1.0,,,,,,,,1.0,,,,1.0,,,,,0.9971513278831289,1.0,1.0,,0.9992046398756087,,,,,,,1.0,0.9914351802472244,,0.9996955419852375,,,0.9996292119607811,,,,,1.0,1.0,,,1.0,0.9998629884244324,1.0,,,,1.0,,1.0,,,0.997703458814499,,,0.991673349100008,1.0,,,0.9989181313874264,,,1.0,0.998313148642227,1.0,,,,,0.974588466221268,,,1.0,,1.0,,,,,,0.9976958612740195,,,,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",1.0,,,,,,,,0.35158730158730156,,,,,,,,,0.16666666666666663,1.0,0.029590012260466807,,0.04042223474377368,,,,,,,,0.40166389351081533,,0.5893939393939394,,,0.6880952380952381,,,,,0.25393723511271626,0.46944444444444444,,,,0.05458531303279199,,,,,0.9166666666666665,,0.41666666666666663,,,0.18287007110536524,,,0.048431368053019536,1.0,,,0.6388888888888888,,,,0.015329383456045835,0.11483480989294942,,,,,0.209734181880921,,,1.0,,,,,,,,0.002163974432732868,,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9266666666666665,,,,,,,,0.5655122655122655,,,,1.0,,,,,0.71,0.7742424242424242,1.0,,0.10055440055440054,,,,,,,1.0,0.5451886209029067,,1.0,,,0.81,,,,,1.0,0.8528571428571428,,,1.0,1.0,0.81,,,,1.0,,1.0,,,0.6683333333333333,,,0.5961904761904762,1.0,,,0.8766666666666667,,,1.0,0.71,0.5700000000000001,,,,,0.5320142602495543,,,0.81,,1.0,,,,,,1.0,,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9960415515575827,,,,,,,,0.9990661153606596,,,,1.0,,,,,0.9830973561777677,0.9993328679666742,0.9871196818746961,,0.9445499643690388,,,,,,,1.0,0.9762810612599597,,0.9739701874665496,,,0.9933598061464575,,,,,0.9882656529747591,0.9921096128099784,,,0.999900803445494,0.9974945636474104,1.0,,,,0.9994904177843545,,0.9737320218841375,,,0.95842776678787,,,0.9790084691875578,0.9999478308241762,,,0.9980681555241915,,,1.0,0.9401773814968742,0.9987798398882615,,,,,0.9573768856854576,,,0.9997945671969647,,0.9999493841003559,,,,,,0.9845750051742099,,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9956291910302105,,,,,,,,0.9870403140499375,,,,1.0,,,,,0.9969850992179119,0.9996966180700958,0.9836745405979239,,0.9166910972335744,,,,,,,1.0,0.9606522055925788,,0.9955348703269518,,,1.0,,,,,0.9914139195048752,0.986803938462183,,,1.0,0.9998364837582965,0.9948761779398574,,,,1.0,,0.9963183767516465,,,0.9481410602274188,,,0.9992610858304171,1.0,,,0.9981538573669775,,,1.0,0.5430785773924605,0.9997762496380612,,,,,0.9350985444198728,,,0.9966090751736305,,0.9989393285410737,,,,,,0.9946895284815405,,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.27788841619059196,,,,,,,,0.2207994768155196,,,,1.0,,,,,0.21029389239508572,0.632156862745098,0.2099188160835261,,0.03509923812626112,,,,,,,1.0,0.22628934719507263,,0.08623580996971555,,,0.40667850848347065,,,,,0.21150108034801,0.01604290735120098,,,0.6203831417624521,0.21855135805484624,0.7051948051948052,,,,0.602267095929951,,0.2831960557239109,,,0.2094292427249228,,,0.23082236190035682,0.8666666666666667,,,0.6419254658385093,,,1.0,0.10957449293998041,0.20385649885365903,,,,,0.214185178968571,,,0.6005830903790088,,0.4722167080231596,,,,,,0.20393804548815045,,,,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",1.0,,,,,,,,0.5845238095238094,,,,,,,,,0.8166666666666667,1.0,0.698051948051948,,0.21463268365817093,,,,,,,,0.4256445047489824,,0.8211111111111111,,,0.8766666666666667,,,,,0.9666666666666666,0.7291666666666666,,,,0.4552014652014652,,,,,1.0,,0.5,,,0.15976780656414524,,,0.28305028305028307,1.0,,,1.0,,,,0.4972222222222221,0.25977443609022555,,,,,0.5281151170145477,,,1.0,,,,,,,,0.5709090909090908,,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.35281855724143285,,,,,,,,0.0018859128923948048,,,,0.6683411826268969,,,,,0.003189103152867698,0.1066931978099181,0.004305916323758213,,0.03697180590191655,,,,,,,0.0033438276486424095,0.020948622640568328,,0.06106438875861542,,,0.021915684398434148,,,,,0.041660166875147626,0.015392352172117391,,,0.015451621912676319,0.004026902921639763,0.06803056405663561,,,,0.0028505352219462734,,0.10441499957534446,,,0.025252172955701927,,,0.009511306967506496,0.655952380952381,,,0.2346277500422552,,,0.637816091954023,0.005118423193984222,0.003261790016506434,,,,,0.008090583805082242,,,0.0017128559135914847,,0.021901345282790453,,,,,,0.013402396879011444,,,,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",1.0,,,,,,,,0.1777982026143791,,,,,,,,,0.007087958313957276,1.0,0.011312785504686347,,0.0014072190106857309,,,,,,,,0.251225556481227,,0.011284084658746876,,,0.06186023093270242,,,,,0.1338413939660535,0.002050511231710149,,,,0.20627451048638848,,,,,0.07100436817716514,,0.75,,,0.0042091348690133715,,,0.005644028480193539,1.0,,,0.014185788712466852,,,,0.006089190275695247,0.00866290597396594,,,,,0.25562355061741493,,,0.0004610419548178884,,,,,,,,0.008584608280924711,,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.6235897435897436,,,,,,,,0.002380952380952381,,,,1.0,,,,,0.21283207545595,0.5726190476190476,0.024293707896320373,,0.043726391697126575,,,,,,,1.0,0.04979782929789074,,0.015634223255593466,,,0.04425785326416357,,,,,0.04195105832299035,0.03438752115464444,,,1.0,0.055715938832198775,0.5961904761904762,,,,0.362819609816088,,0.16193408681867746,,,0.019510091190315042,,,0.025055591610336138,1.0,,,0.002380952380952381,,,1.0,0.018521461909484352,0.002380952380952381,,,,,0.20224176879183653,,,0.6595238095238095,,0.9666666666666666,,,,,,0.07104925388167138,,,,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.006097560975609756,,,,,,,,0.00924880962434665,,,,,,,,,0.018410749315202302,,0.004395264638302277,,0.06988690031366449,,,,,,,,0.0266143568495881,,0.03523889714092625,,,0.01709145093376796,,,,,0.01929263076069578,,,,,0.2047459538200126,,,,,,,0.55,,,0.008962297828723981,,,0.01978503590347219,,,,0.014422799422799422,,,,0.005620748270087354,0.004147700566602157,,,,,0.08486069222684871,,,,,,,,,,,0.008845094423565897,,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.8456505533377406,,,,,,,,0.9817905405869805,,,,0.570805051329236,,,,,0.6988758039138876,0.9978488030232782,0.6584937497330969,,0.40681510190202796,,,,,,,0.9828602998665018,0.6046005859506984,,0.6990103216970923,,,0.8244034620944005,,,,,0.8119185260286121,0.9487687437425277,,,0.9549480828114874,0.7563529287001733,0.9967007894746265,,,,0.9979716812217444,,0.8871001183338647,,,0.5934100553581272,,,0.5181209403606988,1.0,,,0.6391653526234659,,,0.9358074879113998,0.7625010781279984,0.8493332678114299,,,,,0.8194589872002075,,,0.7932138885370599,,0.9992282929784682,,,,,,0.5870433230257949,,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9957639684773928,,,,,,,,0.9959938748112724,,,,1.0,,,,,0.9916773776518648,1.0,0.9986580987572362,,0.9740832988869406,,,,,,,1.0,0.9685194348446906,,0.9937805057054411,,,0.999265596112771,,,,,0.9992177969550141,0.9999289365094343,,,1.0,0.9972499577600993,0.9998992302137482,,,,1.0,,0.9950519068984311,,,0.9955566349493761,,,0.9957133241241924,1.0,,,0.9978158739653828,,,1.0,0.9905043742922336,1.0,,,,,0.9516796399287599,,,1.0,,1.0,,,,,,0.9969645249680947,,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'RMSprop', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.6532557551806635,,,,,,,,0.43945447166840795,,,,0.4885989842265362,,,,,0.5563762174390965,0.622582005784741,0.5932672347131005,,0.8724033163346508,,,,,,,0.6889900699934125,0.6665370679424261,,0.5340117000252608,,,0.49465510703545557,,,,,0.5631243848398293,0.7998534055455682,,,0.7940692089345952,0.512652106579621,0.5374699120537194,,,,0.4866159170596384,,0.8081616494797846,,,0.6996564020514057,,,0.5699903711223847,0.44922112412971343,,,0.7204114776737517,,,0.6659133888900145,0.7086657151118254,0.5711879808839769,,,,,0.5167445933387667,,,0.5046591513052163,,0.7597219072246781,,,,,,0.5620012693991814,,,,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.0008673026886383347,,,,,,,,0.00366884713967898,,,,,,,,,0.003973373106154457,0.0010649627263045794,0.0018638072067692847,,0.006554039574505261,,,,,,,,0.0013189538077307099,,0.003903199703605381,,,0.0015694962968776157,,,,,0.0012074767288322089,0.0012444781448004865,,,,0.04214653996271271,,,,,0.002550037910049182,,0.0014593409797316647,,,0.00963281588370538,,,0.004241346515225756,0.0012195121951219512,,,0.001344955162978946,,,,0.003694364464877281,0.003014625350069914,,,,,0.0129909685269226,,,0.0006702412868632708,,,,,,,,0.00504386828457082,,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.5961904761904762,,,,,,,,0.5783333333333334,,,,1.0,,,,,0.04587506068436301,1.0,0.014092533406476575,,0.07558723191068063,,,,,,,1.0,0.06319177413824933,,0.09678948502477913,,,0.46928571428571425,,,,,0.0806010956510049,0.35930735930735924,,,1.0,0.10055619783442366,0.71,,,,0.71,,0.5644444444444444,,,0.07582180461437427,,,0.04617015398129634,1.0,,,0.71,,,1.0,0.017814838218110255,1.0,,,,,0.10185550517477115,,,0.5961904761904762,,1.0,,,,,,0.04678212850773638,,,,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",1.0,,,,,,,,0.5845238095238094,,,,,,,,,0.036948378860143564,1.0,0.0378347804818393,,0.049153887683431825,,,,,,,,0.28243902439024393,,1.0,,,0.2826662226662227,,,,,0.07766657160034643,0.44166666666666665,,,,0.14779305584059405,,,,,1.0,,0.7,,,0.06981828084769261,,,0.1000792416295506,1.0,,,0.6388888888888888,,,,0.027879837765214806,0.25583333333333336,,,,,0.3380571914545326,,,1.0,,,,,,,,0.09649961702593282,,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.7459311083991179,,,,,,,,0.8014430448878033,,,,1.0,,,,,0.448012003199622,0.9531673166245084,0.5410517622674501,,0.7445137944084252,,,,,,,0.99959311164293,0.8161198636982396,,0.5225723414426723,,,0.8307355961568367,,,,,0.6489776236662659,0.7359967071361354,,,0.96653955765207,0.7066292064295774,0.4442016561784424,,,,0.3704978706860265,,0.44034787519518215,,,0.6957311835063633,,,0.4127651038639899,0.8582013077750709,,,0.6833443015373841,,,0.9888383138165768,0.6645540109949919,0.47784370178100943,,,,,0.6738731353690687,,,0.6759154528345106,,0.9105974922753622,,,,,,0.5258647280652538,,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9962284455331978,,,,,,,,0.5,,,,1.0,,,,,0.8619429952603331,0.9986672475360878,0.5,,0.5,,,,,,,1.0,0.5,,0.460065208654051,,,0.8809112722151522,,,,,0.5,0.8542971410272481,,,0.9999082238699922,0.8565388932559742,0.9986569781630015,,,,0.8828786020031792,,0.868786325063015,,,0.5,,,0.8037347550957267,1.0,,,0.5,,,1.0,0.5,0.5,,,,,0.5171678893942535,,,0.9984396151409878,,0.9999999999999999,,,,,,0.5,,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.8376391140423004,,,,,,,,0.9002124331396614,,,,0.9999052275121789,,,,,0.5873366028526246,0.9862617189706855,0.4648133143566539,,0.8559194714095073,,,,,,,1.0,0.8531493150114489,,0.7669037056823951,,,0.3836585604610283,,,,,0.7874134275846333,0.4047897070848803,,,0.9014954452894011,0.5667297873035168,0.992538483773999,,,,0.8596456478504995,,0.710197219109615,,,0.6902537850193426,,,0.7647658805736428,0.9911775243733001,,,0.8599439684950174,,,0.9922401434082178,0.6536491354739047,0.561519213794257,,,,,0.7948835733374319,,,0.8680970217627921,,0.5995242037321769,,,,,,0.6214916723648056,,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.8171833395334704,,,,,,,,0.7024597212024871,,,,,,,,,0.9531623134384175,0.49755363171224154,0.7601725940433331,,0.7604237557503826,,,,,,,0.5967478108577502,0.9180367183170051,,0.7483940467665443,,,0.9918134240037647,,,,,0.9277113103046115,0.45474721008320407,,,0.5458572173006775,0.9858028420390498,0.9758487045025055,,,,0.9606700419455793,,0.9903797649966136,,,0.716855457253882,,,0.7282115268134517,0.5153751537515375,,,0.4809693851715041,,,,0.6441531560111305,0.6110090144231803,,,,,0.8318131554551529,,,1.0,,1.0,,,,,,0.42951608296150756,,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5,,,,,,,,0.5,,,,,,,,,0.5,0.5,0.5,,0.5,,,,,,,0.926508515318084,0.5,,0.4240348735815938,,,0.6981035536264306,,,,,0.5,0.5,,,0.5,0.5,0.46456980477670373,,,,0.9962176954503595,,0.931672356523538,,,0.5,,,0.5,0.6917253989561223,,,0.5,,,,0.5025185895898296,0.5,,,,,0.805249665848883,,,0.6256367601260362,,0.5,,,,,,0.49710117454139113,,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9946606714926193,,,,,,,,0.5,,,,1.0,,,,,0.5,0.9974634109241789,0.5,,0.5,,,,,,,1.0,0.5,,0.5,,,0.8727533494948698,,,,,0.5,0.8794397358533517,,,1.0,0.5,0.9978963459697724,,,,0.5,,0.5,,,0.5,,,0.5,1.0,,,0.5,,,1.0,0.5,0.5,,,,,0.5,,,0.9960001465229668,,0.9993818335408402,,,,,,0.5,,,,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",1.0,,,,,,,,0.29851190476190476,,,,,,,,,0.018178208737301277,1.0,0.0014561339643247178,,0.001932740626207963,,,,,,,,0.06345518399477654,,0.0057764375729898385,,,0.03706290320351924,,,,,0.0017787264318747777,0.0707396664249456,,,,0.09272552894675656,,,,,0.6111111111111112,,0.625,,,0.011567494646326526,,,0.07629160623651578,1.0,,,0.5138888888888888,,,,0.02624338772442915,0.023242905831524125,,,,,0.0013942140118508191,,,1.0,,,,,,,,0.0019142419601837673,,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.6209315227673788,,,,,,,,0.8114649911339109,,,,0.9991362023195128,,,,,0.5069873190682876,0.941601078753653,0.6245488704857232,,0.4332960276858157,,,,,,,0.9840778781359163,0.5564129299885876,,0.7986098433144142,,,0.8697371405750605,,,,,0.7722050636640962,0.4868731821468498,,,0.9596666991523007,0.748619814652025,0.550756833841387,,,,0.8107163237664141,,0.5165982682793162,,,0.7035361752028289,,,0.5188198046231075,0.8340498686453616,,,0.5779734505291082,,,0.9686514377280064,0.6928414079208842,0.5885753131571831,,,,,0.6703314662073747,,,0.6506783934455164,,0.9006446771614613,,,,,,0.6465539227105238,,,,
